epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.00865,1.17598,3.65323,1.05137,0.00479,0.14008,0.01432,0.00406,1.32645,3.60997,1.11192,5.716e-05,5.716e-05,5.716e-05
2,2.8635,1.0744,3.5544,0.99988,0.00705,0.20595,0.06191,0.04013,0.89742,3.5606,0.96306,0.000126488,0.000126488,0.000126488
3,3.76085,0.90204,2.74712,0.9597,0.01034,0.31111,0.10758,0.06668,0.89346,3.45497,0.93088,0.000193458,0.000193458,0.000193458
4,4.62536,0.89539,1.87318,0.96086,0.02146,0.63889,0.28281,0.19479,0.88352,3.16685,0.91681,0.00025807,0.00025807,0.00025807
5,5.47847,0.8245,1.27399,0.93458,1,0.1602,0.44196,0.2834,0.93113,2.95195,0.92047,0.000320325,0.000320325,0.000320325
6,6.35473,0.84754,1.02701,0.93471,1,0.18851,0.55377,0.38131,0.95501,2.80327,0.92143,0.000380221,0.000380221,0.000380221
7,7.20727,0.8711,0.99292,0.95496,1,0.09476,0.65935,0.5121,0.83366,2.77287,0.89683,0.00043776,0.00043776,0.00043776
8,8.05182,0.83985,0.92546,0.95312,0.97123,0.34248,0.69154,0.53418,0.87495,2.73913,0.91206,0.000492941,0.000492941,0.000492941
9,8.89652,0.77876,0.82337,0.93584,1,0.15759,0.75442,0.58735,0.83158,2.64996,0.90011,0.000545764,0.000545764,0.000545764
10,9.74436,0.78694,0.8206,0.93062,1,0.41719,0.88811,0.70291,0.82757,2.34699,0.90518,0.000596229,0.000596229,0.000596229
11,10.5841,0.78779,0.76408,0.91849,1,0.55312,0.93164,0.74131,0.81552,2.1537,0.90826,0.000644336,0.000644336,0.000644336
12,11.4201,0.78833,0.72795,0.91358,1,0.56372,0.94784,0.75366,0.83014,2.07477,0.91478,0.000690086,0.000690086,0.000690086
13,12.2518,0.77663,0.71415,0.92853,1,0.59089,0.93633,0.74365,0.81351,2.03921,0.91271,0.000733477,0.000733477,0.000733477
14,13.0768,0.84964,0.76762,0.9349,0.97385,0.52903,0.8693,0.66858,0.87255,2.11212,0.932,0.000774511,0.000774511,0.000774511
15,13.9083,0.85598,0.77512,0.93766,0.9498,0.53298,0.86429,0.66602,0.86257,2.07811,0.92212,0.000813187,0.000813187,0.000813187
16,14.7493,0.79228,0.73755,0.92756,0.9594,0.63536,0.94317,0.75532,0.80662,1.85463,0.90724,0.000849505,0.000849505,0.000849505
17,15.5864,0.77646,0.69836,0.95087,0.98696,0.83032,0.98015,0.76243,0.85594,1.61553,0.91803,0.000883465,0.000883465,0.000883465
18,16.4251,0.80392,0.68014,0.92811,0.99499,0.87402,0.98863,0.77125,0.86767,1.47688,0.93328,0.000915067,0.000915067,0.000915067
19,17.2895,0.79343,0.7142,0.95792,0.97867,0.89089,0.99285,0.79296,0.81081,1.38257,0.9145,0.000944312,0.000944312,0.000944312
20,18.1276,0.78675,0.70747,0.94227,0.98765,0.95882,0.99084,0.80225,0.77662,1.2181,0.9111,0.000971198,0.000971198,0.000971198
21,18.9705,0.77945,0.66453,0.93446,0.98765,0.95882,0.99084,0.80225,0.77662,1.2181,0.9111,0.00095743,0.00095743,0.00095743
22,19.8228,0.76472,0.69115,0.93047,0.97716,0.97579,0.989,0.80633,0.75349,1.03167,0.90619,0.000933851,0.000933851,0.000933851
23,20.6584,0.744,0.65993,0.90391,0.96591,0.97148,0.99245,0.80111,0.76563,0.86043,0.90256,0.000910273,0.000910273,0.000910273
24,21.4893,0.73947,0.63636,0.90893,0.97077,0.98459,0.99408,0.80117,0.75495,0.76217,0.89701,0.000886694,0.000886694,0.000886694
25,22.3233,0.75744,0.62108,0.9119,0.97729,0.97579,0.99352,0.81739,0.7321,0.68973,0.89159,0.000863116,0.000863116,0.000863116
26,23.1599,0.71341,0.60916,0.91886,0.98155,0.98091,0.99384,0.81855,0.72527,0.61728,0.89363,0.000839537,0.000839537,0.000839537
27,24.0044,0.7095,0.57074,0.89475,0.98155,0.98091,0.99384,0.81855,0.72527,0.61728,0.89363,0.000815959,0.000815959,0.000815959
28,24.8488,0.70774,0.6193,0.91503,0.99545,0.98959,0.995,0.82611,0.74071,0.57697,0.89834,0.00079238,0.00079238,0.00079238
29,25.6931,0.71414,0.56998,0.89648,0.99064,0.98972,0.995,0.82795,0.73207,0.58561,0.89478,0.000768802,0.000768802,0.000768802
30,26.5372,0.73708,0.58801,0.89399,0.9968,0.99149,0.995,0.81366,0.74448,0.59148,0.89637,0.000745223,0.000745223,0.000745223
31,27.3718,0.7312,0.5993,0.90845,0.99599,0.99243,0.995,0.8117,0.73466,0.57652,0.89679,0.000721645,0.000721645,0.000721645
32,28.2089,0.69415,0.57776,0.89869,0.99485,0.98969,0.995,0.82247,0.72507,0.52508,0.90082,0.000698066,0.000698066,0.000698066
33,29.041,0.69893,0.56891,0.91776,0.99485,0.98969,0.995,0.82247,0.72507,0.52508,0.90082,0.000674488,0.000674488,0.000674488
34,29.8819,0.69256,0.56096,0.91234,0.99506,0.987,0.995,0.8235,0.72801,0.51409,0.90166,0.000650909,0.000650909,0.000650909
35,30.7084,0.69431,0.54845,0.89132,0.994,0.9876,0.995,0.82996,0.71813,0.50255,0.89991,0.000627331,0.000627331,0.000627331
36,31.5496,0.69419,0.55326,0.90774,0.99571,0.98983,0.995,0.83251,0.71628,0.50606,0.89831,0.000603752,0.000603752,0.000603752
37,32.3921,0.71081,0.55967,0.91756,0.99363,0.99118,0.995,0.83026,0.72038,0.52041,0.89666,0.000580174,0.000580174,0.000580174
38,33.223,0.70931,0.56788,0.90792,0.99597,0.99032,0.995,0.83088,0.72871,0.52146,0.89717,0.000556595,0.000556595,0.000556595
39,34.0463,0.69595,0.55862,0.89545,0.99597,0.99032,0.995,0.83088,0.72871,0.52146,0.89717,0.000533017,0.000533017,0.000533017
40,34.8868,0.70422,0.54479,0.91678,0.99635,0.98902,0.995,0.83198,0.73446,0.51009,0.90182,0.000509438,0.000509438,0.000509438
41,35.717,0.69933,0.54665,0.89507,0.99704,0.98897,0.995,0.82111,0.73506,0.49534,0.90353,0.00048586,0.00048586,0.00048586
42,36.5512,0.70744,0.55229,0.92027,0.99736,0.98866,0.995,0.81552,0.73846,0.49378,0.90632,0.000462281,0.000462281,0.000462281
43,37.3859,0.69576,0.54366,0.91216,0.99748,0.98852,0.995,0.81465,0.73729,0.50602,0.90449,0.000438703,0.000438703,0.000438703
44,38.2275,0.66794,0.5219,0.89857,0.99702,0.98828,0.995,0.8198,0.73913,0.50733,0.90424,0.000415124,0.000415124,0.000415124
45,39.049,0.70661,0.5375,0.89024,0.99702,0.98828,0.995,0.8198,0.73913,0.50733,0.90424,0.000391546,0.000391546,0.000391546
46,39.8914,0.69042,0.53234,0.90439,0.99048,0.98413,0.99439,0.81548,0.74134,0.49502,0.90636,0.000367967,0.000367967,0.000367967
47,40.7438,0.70872,0.52636,0.90758,0.99331,0.98413,0.99439,0.81713,0.74129,0.47862,0.90888,0.000344389,0.000344389,0.000344389
48,41.5839,0.7018,0.53742,0.91055,0.99452,0.98413,0.99439,0.82316,0.73649,0.46754,0.91031,0.00032081,0.00032081,0.00032081
49,42.4117,0.69717,0.53362,0.90921,0.99517,0.98413,0.99439,0.82451,0.72321,0.46029,0.90655,0.000297232,0.000297232,0.000297232
50,43.2402,0.68013,0.52991,0.90456,0.9946,0.98413,0.99439,0.82511,0.71931,0.46064,0.90263,0.000273654,0.000273654,0.000273654
51,44.065,0.64415,0.50502,0.90079,0.9946,0.98413,0.99439,0.82511,0.71931,0.46064,0.90263,0.000250075,0.000250075,0.000250075
52,44.8538,0.64852,0.50159,0.90163,0.99556,0.98413,0.99439,0.82394,0.72172,0.46937,0.89869,0.000226497,0.000226497,0.000226497
53,45.6333,0.66343,0.51342,0.89341,0.99474,0.98306,0.99439,0.8285,0.71484,0.47932,0.89407,0.000202918,0.000202918,0.000202918
54,46.422,0.64383,0.49795,0.88256,0.99783,0.98987,0.995,0.83048,0.70876,0.48058,0.89287,0.00017934,0.00017934,0.00017934
55,47.2068,0.65587,0.50537,0.89323,0.99819,0.98953,0.995,0.83131,0.70698,0.47051,0.89416,0.000155761,0.000155761,0.000155761
56,47.9876,0.64099,0.49185,0.88583,0.99769,0.98934,0.995,0.82707,0.70681,0.46162,0.89604,0.000132183,0.000132183,0.000132183
57,48.7691,0.64132,0.48705,0.88448,0.99769,0.98934,0.995,0.82707,0.70681,0.46162,0.89604,0.000108604,0.000108604,0.000108604
58,49.5607,0.64947,0.49581,0.88785,0.99728,0.98887,0.995,0.83263,0.70841,0.45665,0.89835,8.50255e-05,8.50255e-05,8.50255e-05
59,50.3466,0.62876,0.48703,0.88268,0.99483,0.98394,0.99439,0.83183,0.70893,0.45061,0.89887,6.1447e-05,6.1447e-05,6.1447e-05
60,51.14,0.64877,0.49142,0.87512,0.9948,0.98339,0.99439,0.83234,0.70813,0.44781,0.89823,3.78685e-05,3.78685e-05,3.78685e-05
