epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.75607,1.1632,3.55731,1.00613,0.00737,0.16508,0.01461,0.00561,1.02189,3.49619,0.96704,8.574e-05,8.574e-05,8.574e-05
2,3.76585,0.86125,3.30578,0.91457,0.01551,0.45119,0.08269,0.06324,0.85617,3.41497,0.88565,0.000183471,0.000183471,0.000183471
3,4.73872,0.91653,2.69985,0.92303,0.03599,0.89325,0.42494,0.31207,0.81623,3.18604,0.85214,0.000278726,0.000278726,0.000278726
4,5.70159,0.89669,2.21164,0.91067,0.03397,0.91746,0.5162,0.35685,0.8447,3.08502,0.85561,0.000371506,0.000371506,0.000371506
5,6.65794,0.88246,1.81068,0.90855,0.03215,0.89325,0.53833,0.38102,0.86834,2.99706,0.85857,0.00046181,0.00046181,0.00046181
6,7.64745,0.89403,1.43374,0.90739,0.03002,0.88333,0.57986,0.44887,0.82213,2.91139,0.87053,0.000549638,0.000549638,0.000549638
7,8.59553,0.92156,1.2798,0.95364,0.03118,0.88492,0.58794,0.44245,0.87515,2.87448,0.88636,0.00063499,0.00063499,0.00063499
8,9.53766,0.9003,1.09871,0.94763,0.91871,0.11958,0.60599,0.41279,0.83154,2.78558,0.89373,0.000717867,0.000717867,0.000717867
9,10.4772,0.84473,0.98,0.92846,1,0.21636,0.65894,0.47932,0.89877,2.67164,0.9092,0.000798268,0.000798268,0.000798268
10,11.4101,0.83818,0.94747,0.93888,0.97428,0.26283,0.68005,0.50365,0.88159,2.5624,0.91086,0.000876193,0.000876193,0.000876193
11,12.3556,0.85387,0.89824,0.92923,0.99071,0.61485,0.91411,0.70542,0.87038,2.03339,0.92227,0.000951643,0.000951643,0.000951643
12,13.2881,0.8552,0.87364,0.92234,0.98908,0.78219,0.94506,0.73407,0.87247,1.6764,0.9217,0.00102462,0.00102462,0.00102462
13,14.2165,0.82701,0.84103,0.94243,0.95963,0.81845,0.94486,0.7319,0.86899,1.53976,0.92732,0.00109511,0.00109511,0.00109511
14,15.1327,0.84808,0.86879,0.92537,0.95963,0.81845,0.94486,0.7319,0.86899,1.53976,0.92732,0.00116314,0.00116314,0.00116314
15,16.0536,0.83519,0.8263,0.93239,0.93746,0.84529,0.95683,0.75306,0.8438,1.38652,0.92796,0.00118143,0.00118143,0.00118143
16,16.994,0.79565,0.83062,0.92497,0.95234,0.94169,0.97938,0.77027,0.81789,1.20589,0.92869,0.00116374,0.00116374,0.00116374
17,17.9248,0.76398,0.76944,0.94092,0.94801,0.95127,0.98033,0.77554,0.82444,1.04274,0.93127,0.00114606,0.00114606,0.00114606
18,18.8588,0.7927,0.78294,0.93142,0.97974,0.9607,0.98006,0.79362,0.77771,0.90605,0.91323,0.00112837,0.00112837,0.00112837
19,19.7972,0.76243,0.7486,0.93972,0.97812,0.97564,0.9801,0.77575,0.81987,0.78424,0.93394,0.00111069,0.00111069,0.00111069
20,20.7279,0.81555,0.75597,0.94709,0.97928,0.97532,0.97993,0.79623,0.76913,0.73052,0.91428,0.00109301,0.00109301,0.00109301
21,21.6851,0.77131,0.72705,0.91142,0.9717,0.9781,0.98258,0.79379,0.7595,0.68909,0.90523,0.00107532,0.00107532,0.00107532
22,22.614,0.83659,0.73243,0.92206,0.9717,0.9781,0.98258,0.79379,0.7595,0.68909,0.90523,0.00105764,0.00105764,0.00105764
23,23.546,0.80785,0.71418,0.93546,0.96122,0.97749,0.9849,0.78575,0.77794,0.6873,0.91866,0.00103995,0.00103995,0.00103995
24,24.4789,0.77076,0.72422,0.92174,0.9555,0.96034,0.98094,0.79808,0.77983,0.72877,0.92337,0.00102227,0.00102227,0.00102227
