epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.32959,1.24013,3.73949,0.97769,0.00927,0.25439,0.09082,0.04799,0.91685,3.57448,0.85796,0.0001429,0.0001429,0.0001429
2,7.08316,1.03481,1.82706,0.92334,0.02955,0.73026,0.54276,0.38248,0.92921,3.12268,0.85842,0.000296376,0.000296376,0.000296376
3,9.83484,0.98975,1.0587,0.91302,0.03198,0.77193,0.73213,0.52347,0.91213,2.98867,0.87206,0.000445962,0.000445962,0.000445962
4,12.5978,0.92603,0.86866,0.91198,0.03908,0.95175,0.8902,0.68462,0.85977,2.72972,0.87801,0.000591658,0.000591658,0.000591658
5,15.3275,0.91937,0.76772,0.90308,0.99668,0.42038,0.96801,0.74859,0.87356,2.43439,0.8907,0.000733463,0.000733463,0.000733463
6,18.0047,0.90188,0.71771,0.92338,1,0.1953,0.99447,0.76361,0.8377,2.27312,0.88352,0.000871377,0.000871377,0.000871377
7,20.7156,0.89632,0.68622,0.89595,1,0.69591,0.98924,0.76814,0.84186,1.78694,0.8837,0.0010054,0.0010054,0.0010054
8,23.442,0.86986,0.67313,0.90805,1,0.83046,0.99491,0.78102,0.84614,1.63362,0.90442,0.00113554,0.00113554,0.00113554
9,26.1894,0.90923,0.67581,0.92379,0.99986,0.9907,0.995,0.78263,0.83756,1.27408,0.90463,0.00126178,0.00126178,0.00126178
10,28.9241,0.91518,0.66707,0.92535,0.99366,0.99274,0.99469,0.75802,0.91044,0.88289,0.91464,0.00126985,0.00126985,0.00126985
11,31.6714,0.89345,0.62186,0.89849,0.9914,1,0.99347,0.77783,0.82774,0.70896,0.90138,0.00125216,0.00125216,0.00125216
12,34.3881,0.86879,0.59996,0.88961,0.9927,1,0.99496,0.78533,0.82927,0.65555,0.89932,0.00123448,0.00123448,0.00123448
13,37.1168,0.85396,0.57846,0.89011,0.99472,1,0.995,0.78005,0.83908,0.57039,0.90314,0.00121679,0.00121679,0.00121679
14,39.8547,0.87844,0.57654,0.89714,0.98969,0.9985,0.99459,0.78813,0.81986,0.54274,0.89976,0.00119911,0.00119911,0.00119911
15,42.578,0.86551,0.58384,0.89242,0.9894,0.99938,0.99482,0.78629,0.80869,0.58652,0.89055,0.00118143,0.00118143,0.00118143
16,45.2955,0.83184,0.5669,0.89172,0.99595,1,0.99498,0.756,0.88854,0.55642,0.91738,0.00116374,0.00116374,0.00116374
17,47.9272,0.84995,0.56631,0.89006,0.9928,1,0.99487,0.79356,0.78715,0.49058,0.88847,0.00114606,0.00114606,0.00114606
18,50.6707,0.83533,0.54838,0.8802,0.99185,1,0.995,0.7766,0.82495,0.48883,0.89318,0.00112837,0.00112837,0.00112837
19,53.3091,0.83964,0.54839,0.89371,0.99692,0.99849,0.995,0.78678,0.79661,0.49564,0.88583,0.00111069,0.00111069,0.00111069
20,56.0076,0.8415,0.55198,0.89136,0.99209,1,0.99498,0.78559,0.80844,0.46834,0.89336,0.00109301,0.00109301,0.00109301
21,58.6575,0.83344,0.51908,0.88572,0.99325,1,0.99498,0.79482,0.78261,0.47509,0.88342,0.00107532,0.00107532,0.00107532
22,61.3537,0.82562,0.53084,0.88715,0.99524,1,0.99498,0.79308,0.77017,0.45037,0.88555,0.00105764,0.00105764,0.00105764
23,64.0667,0.80853,0.50887,0.87245,0.99621,1,0.995,0.79174,0.77227,0.47462,0.88189,0.00103995,0.00103995,0.00103995
24,66.7887,0.81707,0.52292,0.89036,0.99925,1,0.995,0.79737,0.77062,0.46503,0.88294,0.00102227,0.00102227,0.00102227
25,69.4737,0.80667,0.51457,0.88265,0.99672,1,0.995,0.79362,0.76894,0.45496,0.88134,0.00100459,0.00100459,0.00100459
26,72.1421,0.82847,0.53707,0.90688,0.99436,1,0.995,0.79106,0.78826,0.43856,0.88585,0.000986903,0.000986903,0.000986903
27,74.8555,0.79704,0.49857,0.88013,0.99883,0.99926,0.995,0.79313,0.78256,0.41962,0.891,0.000969219,0.000969219,0.000969219
28,77.4907,0.81552,0.49438,0.8934,0.99858,1,0.995,0.80345,0.75232,0.41201,0.87962,0.000951535,0.000951535,0.000951535
29,80.2349,0.81185,0.51099,0.88368,0.99768,1,0.995,0.78022,0.79203,0.42443,0.89336,0.000933851,0.000933851,0.000933851
30,82.8907,0.8239,0.48888,0.87563,0.99927,0.99957,0.995,0.79581,0.77103,0.40591,0.88458,0.000916168,0.000916168,0.000916168
31,85.578,0.82775,0.48525,0.88569,0.99507,0.99827,0.995,0.79275,0.77191,0.40049,0.8839,0.000898484,0.000898484,0.000898484
32,88.2591,0.8034,0.47197,0.89057,0.99812,0.99854,0.995,0.78397,0.79377,0.41251,0.88922,0.0008808,0.0008808,0.0008808
33,90.939,0.79281,0.47339,0.87534,0.99782,0.9997,0.995,0.79585,0.76308,0.39611,0.88124,0.000863116,0.000863116,0.000863116
34,93.634,0.80751,0.48489,0.88097,0.99868,0.9996,0.995,0.79966,0.76665,0.40027,0.88526,0.000845432,0.000845432,0.000845432
35,96.3551,0.80653,0.47514,0.88399,0.99753,0.9993,0.995,0.79477,0.76615,0.39997,0.88032,0.000827748,0.000827748,0.000827748
36,99.0328,0.81564,0.46452,0.8879,0.99791,1,0.995,0.79784,0.77357,0.38805,0.8874,0.000810064,0.000810064,0.000810064
37,101.651,0.79938,0.46228,0.88424,0.99837,0.99914,0.995,0.79572,0.76872,0.39717,0.88432,0.00079238,0.00079238,0.00079238
38,104.361,0.78705,0.4452,0.88756,0.99771,1,0.995,0.7978,0.7701,0.39517,0.88536,0.000774697,0.000774697,0.000774697
39,107.017,0.80088,0.48164,0.8917,0.99818,0.99985,0.995,0.79928,0.77607,0.3834,0.88419,0.000757013,0.000757013,0.000757013
40,109.721,0.79352,0.44926,0.86775,0.99843,0.99838,0.995,0.78831,0.78452,0.39315,0.88713,0.000739329,0.000739329,0.000739329
41,112.368,0.7823,0.44786,0.87646,0.99805,0.99816,0.995,0.79618,0.77524,0.38103,0.88757,0.000721645,0.000721645,0.000721645
42,115.052,0.77412,0.43893,0.87652,0.99834,0.99825,0.995,0.79655,0.77093,0.36885,0.88449,0.000703961,0.000703961,0.000703961
43,117.674,0.78032,0.43351,0.87309,0.99919,0.99807,0.995,0.79915,0.78153,0.38673,0.88544,0.000686277,0.000686277,0.000686277
44,120.371,0.77467,0.42693,0.86715,0.99832,0.99932,0.995,0.80408,0.75767,0.36142,0.8801,0.000668593,0.000668593,0.000668593
45,123.056,0.77328,0.42719,0.87745,0.99889,1,0.995,0.80259,0.77191,0.36646,0.88973,0.000650909,0.000650909,0.000650909
46,125.748,0.77085,0.43185,0.87867,0.9987,1,0.995,0.80127,0.77468,0.37554,0.88293,0.000633226,0.000633226,0.000633226
47,128.417,0.76177,0.4249,0.86792,0.99753,1,0.995,0.8039,0.74711,0.35531,0.87899,0.000615542,0.000615542,0.000615542
48,131.069,0.77249,0.42215,0.87853,0.9981,1,0.995,0.80507,0.7548,0.37585,0.88176,0.000597858,0.000597858,0.000597858
49,133.776,0.76268,0.42661,0.8795,0.99865,1,0.995,0.80998,0.76318,0.37231,0.88543,0.000580174,0.000580174,0.000580174
50,136.417,0.79031,0.42915,0.87024,0.99735,1,0.995,0.80377,0.75189,0.36314,0.88119,0.00056249,0.00056249,0.00056249
51,139.097,0.76671,0.42664,0.87282,0.99887,0.99952,0.995,0.80045,0.77498,0.38074,0.88576,0.000544806,0.000544806,0.000544806
52,141.728,0.78056,0.42658,0.87568,0.99464,0.99962,0.99454,0.81061,0.74925,0.34883,0.88064,0.000527122,0.000527122,0.000527122
53,144.374,0.75709,0.40656,0.87221,0.99651,0.99965,0.995,0.80608,0.75644,0.35826,0.8836,0.000509438,0.000509438,0.000509438
54,147.051,0.76822,0.40872,0.87953,0.99806,1,0.995,0.80617,0.75798,0.34953,0.88674,0.000491755,0.000491755,0.000491755
55,149.744,0.76319,0.40762,0.86187,0.99831,0.99927,0.995,0.80942,0.7554,0.34568,0.88236,0.000474071,0.000474071,0.000474071
56,152.436,0.77737,0.41175,0.88144,0.99815,0.99936,0.995,0.80628,0.76473,0.35263,0.88252,0.000456387,0.000456387,0.000456387
57,155.063,0.7557,0.40266,0.86739,0.99718,1,0.995,0.81156,0.74856,0.34276,0.87918,0.000438703,0.000438703,0.000438703
58,157.714,0.74619,0.39711,0.87066,0.9971,1,0.995,0.80148,0.77462,0.34581,0.88866,0.000421019,0.000421019,0.000421019
59,160.395,0.75479,0.40058,0.86187,0.99703,1,0.995,0.80594,0.77725,0.34371,0.89523,0.000403335,0.000403335,0.000403335
60,163.082,0.75898,0.40138,0.87403,0.99719,1,0.995,0.80782,0.75424,0.34762,0.88144,0.000385651,0.000385651,0.000385651
61,165.726,0.74911,0.39793,0.86256,0.99688,1,0.995,0.8083,0.75069,0.34502,0.8818,0.000367967,0.000367967,0.000367967
62,168.43,0.75058,0.3939,0.86285,0.99697,1,0.995,0.81142,0.76136,0.34087,0.89035,0.000350284,0.000350284,0.000350284
63,171.044,0.74394,0.39561,0.86116,0.99744,1,0.995,0.81078,0.75391,0.3394,0.88221,0.0003326,0.0003326,0.0003326
64,173.723,0.74978,0.39466,0.87325,0.99742,1,0.995,0.80962,0.74909,0.33335,0.88066,0.000314916,0.000314916,0.000314916
65,176.406,0.74809,0.38791,0.86638,0.9972,1,0.995,0.81556,0.73987,0.33186,0.87994,0.000297232,0.000297232,0.000297232
66,179.082,0.73534,0.38514,0.87221,0.99715,1,0.995,0.81076,0.75066,0.33381,0.88364,0.000279548,0.000279548,0.000279548
67,181.729,0.7472,0.38805,0.86988,0.99728,1,0.995,0.81456,0.75302,0.33192,0.88398,0.000261864,0.000261864,0.000261864
68,184.342,0.74081,0.38693,0.86113,0.99779,1,0.995,0.81267,0.74281,0.3368,0.87944,0.00024418,0.00024418,0.00024418
69,187.024,0.74538,0.38497,0.86651,0.99861,1,0.995,0.81035,0.75909,0.33454,0.88302,0.000226497,0.000226497,0.000226497
70,189.675,0.73207,0.3795,0.86303,0.99821,1,0.995,0.80548,0.76171,0.33087,0.88326,0.000208813,0.000208813,0.000208813
71,192.322,0.72451,0.37198,0.87125,0.99773,1,0.995,0.81528,0.74902,0.33145,0.87871,0.000191129,0.000191129,0.000191129
72,194.785,0.72724,0.36753,0.87739,0.99769,1,0.995,0.81669,0.75431,0.32751,0.88078,0.000173445,0.000173445,0.000173445
73,197.343,0.72732,0.36631,0.87555,0.99753,1,0.995,0.81602,0.75408,0.327,0.88216,0.000155761,0.000155761,0.000155761
74,199.903,0.71748,0.36355,0.87503,0.99717,1,0.995,0.81078,0.73995,0.32701,0.87771,0.000138077,0.000138077,0.000138077
75,202.451,0.69844,0.35468,0.86476,0.99728,1,0.995,0.80093,0.76179,0.33278,0.88218,0.000120393,0.000120393,0.000120393
76,205.026,0.71704,0.35742,0.87021,0.99752,1,0.995,0.80959,0.74184,0.32618,0.87783,0.000102709,0.000102709,0.000102709
77,207.469,0.72509,0.36294,0.87451,0.99729,1,0.995,0.81609,0.73543,0.32272,0.8773,8.50255e-05,8.50255e-05,8.50255e-05
78,210.029,0.70683,0.3518,0.86907,0.99727,1,0.995,0.81293,0.73775,0.32209,0.87703,6.73416e-05,6.73416e-05,6.73416e-05
79,212.561,0.69651,0.34836,0.86529,0.99722,1,0.995,0.81425,0.73795,0.32008,0.87676,4.96578e-05,4.96578e-05,4.96578e-05
80,215.116,0.71541,0.35712,0.8607,0.9972,1,0.995,0.81419,0.73774,0.31638,0.87739,3.19739e-05,3.19739e-05,3.19739e-05
