epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.44403,1.21578,2.27896,1.01676,0.90091,0.8856,0.95026,0.70953,0.93296,1.92296,0.95376,0.0002858,0.0002858,0.0002858
2,9.06319,0.95607,0.83642,0.9436,0.86773,0.96678,0.87223,0.66533,0.9073,1.36219,0.95941,0.000571389,0.000571389,0.000571389
3,12.6342,0.90714,0.66153,0.92846,0.79039,0.98103,0.79352,0.6303,0.81061,1.34796,0.924,0.000842124,0.000842124,0.000842124
4,16.1573,0.89638,0.65177,0.93062,0.99398,0.99677,0.99487,0.78077,0.79672,0.52508,0.92608,0.001098,0.001098,0.001098
5,19.6835,0.91847,0.59489,0.93018,0.99941,1,0.995,0.77693,0.84712,0.60109,0.95395,0.00128753,0.00128753,0.00128753
6,23.1244,0.91574,0.54866,0.95187,0.99646,0.99975,0.995,0.79015,0.797,0.46747,0.92749,0.00125216,0.00125216,0.00125216
7,26.7911,0.89916,0.50245,0.92323,0.99459,1,0.99498,0.7893,0.79561,0.44729,0.92557,0.00121679,0.00121679,0.00121679
8,30.2635,0.85261,0.49553,0.92564,0.99545,0.9883,0.99437,0.7986,0.79514,0.43449,0.9241,0.00118143,0.00118143,0.00118143
9,33.8905,0.85916,0.48699,0.92373,0.9972,1,0.995,0.79357,0.79128,0.41619,0.93233,0.00114606,0.00114606,0.00114606
10,37.37,0.83909,0.47386,0.92887,0.99907,0.99993,0.995,0.79914,0.79621,0.41809,0.92855,0.00111069,0.00111069,0.00111069
11,40.8842,0.83403,0.45193,0.9108,0.99838,1,0.995,0.79479,0.77907,0.39339,0.92868,0.00107532,0.00107532,0.00107532
12,44.3517,0.82541,0.43763,0.90909,0.99951,1,0.995,0.79158,0.81626,0.39782,0.9409,0.00103995,0.00103995,0.00103995
13,47.7945,0.84173,0.42829,0.90568,0.99881,1,0.995,0.80616,0.7861,0.37813,0.92513,0.00100459,0.00100459,0.00100459
14,51.2558,0.83915,0.42229,0.91389,0.9992,1,0.995,0.80172,0.7884,0.38048,0.93064,0.000969219,0.000969219,0.000969219
15,54.8065,0.83008,0.42165,0.90867,0.99915,1,0.995,0.80619,0.77668,0.36704,0.92697,0.000933851,0.000933851,0.000933851
16,58.3492,0.81239,0.4054,0.92194,0.99927,1,0.995,0.81274,0.77148,0.34826,0.91969,0.000898484,0.000898484,0.000898484
17,61.773,0.8111,0.4025,0.89921,0.99853,1,0.995,0.8098,0.77425,0.35505,0.92272,0.000863116,0.000863116,0.000863116
18,65.1092,0.79872,0.39113,0.90395,0.99695,0.99781,0.995,0.81383,0.76632,0.34573,0.91798,0.000827748,0.000827748,0.000827748
19,68.5215,0.79942,0.39051,0.90377,0.99913,0.99838,0.995,0.8126,0.76893,0.33956,0.92076,0.00079238,0.00079238,0.00079238
20,71.9586,0.8023,0.38781,0.90767,0.99938,0.99989,0.995,0.82175,0.76157,0.34652,0.91871,0.000757013,0.000757013,0.000757013
21,75.4922,0.80575,0.38864,0.90434,0.9983,0.99975,0.995,0.81259,0.75514,0.337,0.91662,0.000721645,0.000721645,0.000721645
22,79.0034,0.79479,0.38101,0.90672,0.99934,1,0.995,0.82004,0.76189,0.34098,0.9169,0.000686277,0.000686277,0.000686277
23,82.4588,0.78891,0.37156,0.8866,0.99893,1,0.995,0.81919,0.76238,0.3368,0.91926,0.000650909,0.000650909,0.000650909
24,86.0449,0.81103,0.38294,0.90338,0.99912,0.99963,0.995,0.81593,0.76017,0.33753,0.91386,0.000615542,0.000615542,0.000615542
25,89.5165,0.79458,0.37497,0.89544,0.99935,1,0.995,0.82141,0.75123,0.33034,0.91386,0.000580174,0.000580174,0.000580174
26,92.9206,0.79171,0.36867,0.90325,0.99946,1,0.995,0.82225,0.76077,0.32783,0.91284,0.000544806,0.000544806,0.000544806
27,96.5293,0.78367,0.36619,0.89054,0.99897,1,0.995,0.82188,0.75336,0.32198,0.91338,0.000509438,0.000509438,0.000509438
28,99.9295,0.78831,0.36794,0.91211,0.99878,1,0.995,0.82412,0.74904,0.3218,0.9118,0.000474071,0.000474071,0.000474071
29,103.451,0.79203,0.3693,0.891,0.99919,1,0.995,0.82137,0.75505,0.31499,0.91567,0.000438703,0.000438703,0.000438703
30,106.875,0.77939,0.35867,0.88572,0.99849,1,0.995,0.82462,0.75136,0.31562,0.91121,0.000403335,0.000403335,0.000403335
31,110.178,0.76617,0.34039,0.90873,0.9988,1,0.995,0.8203,0.74988,0.31312,0.91556,0.000367967,0.000367967,0.000367967
32,113.347,0.75381,0.33299,0.90552,0.99948,1,0.995,0.82358,0.74461,0.30811,0.90946,0.0003326,0.0003326,0.0003326
33,116.531,0.74191,0.32295,0.91372,0.99947,1,0.995,0.82496,0.74535,0.30472,0.91083,0.000297232,0.000297232,0.000297232
34,119.806,0.73971,0.32449,0.90248,0.99954,1,0.995,0.82523,0.74762,0.30483,0.91028,0.000261864,0.000261864,0.000261864
35,123.236,0.73779,0.32045,0.88875,0.99939,1,0.995,0.82324,0.74097,0.30331,0.90763,0.000226497,0.000226497,0.000226497
36,126.565,0.7403,0.31911,0.908,0.99915,1,0.995,0.83159,0.73942,0.29834,0.90705,0.000191129,0.000191129,0.000191129
37,129.877,0.73076,0.31595,0.90728,0.99924,1,0.995,0.83163,0.73362,0.29557,0.90513,0.000155761,0.000155761,0.000155761
38,133.185,0.73862,0.31431,0.90746,0.99928,1,0.995,0.8303,0.73086,0.29412,0.90707,0.000120393,0.000120393,0.000120393
39,136.589,0.72497,0.31453,0.89992,0.99914,1,0.995,0.8297,0.7313,0.29347,0.90502,8.50255e-05,8.50255e-05,8.50255e-05
40,139.955,0.7294,0.31347,0.90187,0.99905,1,0.995,0.82899,0.73228,0.29192,0.90438,4.96578e-05,4.96578e-05,4.96578e-05
