epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.28183,1.39135,3.35635,1.2549,0.72779,0.1746,0.08342,0.04404,1.65786,4.89449,1.40094,5.716e-05,5.716e-05,5.716e-05
2,3.4617,1.37459,3.34253,1.2317,0.4872,0.41389,0.42706,0.27108,1.36095,3.65916,1.29518,0.000125427,0.000125427,0.000125427
3,4.77451,1.00339,1.96615,1.11351,0.69432,0.74959,0.75349,0.54047,0.98498,2.63142,1.08027,0.000190157,0.000190157,0.000190157
4,6.04179,0.88599,1.22705,1.03416,0.91674,0.82394,0.90478,0.69748,0.90642,1.47329,1.06246,0.00025135,0.00025135,0.00025135
5,7.31386,0.8124,0.94818,0.98366,0.96147,0.89415,0.96182,0.74207,0.90224,1.41062,1.02824,0.000309007,0.000309007,0.000309007
6,8.56554,0.78545,0.7908,0.94106,0.97078,0.88601,0.94824,0.73674,0.87408,1.28466,1.02432,0.000363127,0.000363127,0.000363127
7,9.7804,0.80964,0.76718,0.95541,0.97484,0.95079,0.9724,0.76047,0.87393,1.17826,1.03668,0.00041371,0.00041371,0.00041371
8,11.0124,0.79623,0.75774,0.97954,0.98434,0.93413,0.97504,0.77532,0.80664,0.90264,0.98652,0.000460756,0.000460756,0.000460756
9,12.2351,0.74853,0.65394,0.93205,0.91836,0.93608,0.97653,0.77765,0.8173,0.96097,0.99502,0.000504266,0.000504266,0.000504266
10,13.4341,0.7892,0.66312,0.97908,0.93705,0.92915,0.97182,0.78435,0.75096,0.75508,0.95824,0.000544238,0.000544238,0.000544238
11,14.6307,0.73292,0.59271,0.93517,0.99661,0.98292,0.99065,0.80375,0.7523,0.65252,0.95329,0.000580674,0.000580674,0.000580674
12,15.8049,0.73892,0.57598,0.94217,0.98632,0.98845,0.99101,0.7991,0.76659,0.56782,0.9615,0.000613573,0.000613573,0.000613573
13,16.9172,0.74841,0.5851,0.97787,0.97659,0.96746,0.99141,0.81486,0.73856,0.53676,0.94794,0.000642936,0.000642936,0.000642936
14,18.0822,0.78872,0.59252,0.95557,0.98219,0.9884,0.99221,0.80492,0.76559,0.51892,0.94577,0.000668761,0.000668761,0.000668761
15,19.1735,0.7826,0.56032,0.94385,0.98801,0.9882,0.99085,0.8128,0.74061,0.47216,0.94363,0.00069105,0.00069105,0.00069105
16,20.2702,0.73674,0.55315,0.95519,0.97882,0.98183,0.99157,0.80563,0.74898,0.5031,0.9558,0.000709802,0.000709802,0.000709802
17,21.3518,0.72358,0.5206,0.97932,0.99482,0.98539,0.99389,0.80806,0.74806,0.46144,0.9533,0.000725017,0.000725017,0.000725017
18,22.4336,0.76568,0.52032,0.94506,0.99722,0.98964,0.99426,0.78835,0.76042,0.47911,0.94538,0.000736696,0.000736696,0.000736696
19,23.521,0.78268,0.56652,0.96528,0.9891,0.97738,0.99468,0.80382,0.73786,0.4682,0.9284,0.000744838,0.000744838,0.000744838
20,24.6314,0.77468,0.53443,0.93665,0.98863,0.97579,0.99423,0.80919,0.76132,0.46002,0.95889,0.000749443,0.000749443,0.000749443
21,25.7299,0.7672,0.4947,0.94849,0.98863,0.97579,0.99423,0.80919,0.76132,0.46002,0.95889,0.000721645,0.000721645,0.000721645
22,26.8305,0.73679,0.50033,0.9481,0.98658,0.99341,0.995,0.80324,0.75188,0.46942,0.96139,0.000686277,0.000686277,0.000686277
23,27.9093,0.71594,0.47971,0.92537,0.98641,0.99844,0.995,0.80948,0.72332,0.44575,0.94624,0.000650909,0.000650909,0.000650909
24,29.0002,0.71861,0.48156,0.926,0.98572,0.99851,0.995,0.81371,0.69755,0.41583,0.93101,0.000615542,0.000615542,0.000615542
25,30.1071,0.70985,0.45358,0.91951,0.99326,0.99858,0.995,0.82481,0.69642,0.4005,0.93081,0.000580174,0.000580174,0.000580174
26,31.2326,0.67928,0.42499,0.92171,0.99695,1,0.995,0.8226,0.72216,0.38982,0.95045,0.000544806,0.000544806,0.000544806
27,32.319,0.69061,0.43604,0.90816,0.99695,1,0.995,0.8226,0.72216,0.38982,0.95045,0.000509438,0.000509438,0.000509438
28,33.4002,0.69551,0.44896,0.95082,0.99599,0.99986,0.995,0.82217,0.72804,0.38381,0.95433,0.000474071,0.000474071,0.000474071
29,34.4896,0.68329,0.41178,0.9173,0.98984,0.99822,0.995,0.82016,0.70607,0.3906,0.93398,0.000438703,0.000438703,0.000438703
30,35.5891,0.70602,0.4285,0.90995,0.99626,0.99129,0.995,0.8263,0.69532,0.38567,0.91963,0.000403335,0.000403335,0.000403335
31,36.7595,0.6729,0.40412,0.93449,0.9923,0.99772,0.995,0.82487,0.69797,0.37874,0.91898,0.000367967,0.000367967,0.000367967
32,37.8298,0.65963,0.41005,0.92369,0.99148,0.99834,0.995,0.82421,0.71011,0.37623,0.92605,0.0003326,0.0003326,0.0003326
33,38.8988,0.65501,0.39148,0.92082,0.99148,0.99834,0.995,0.82421,0.71011,0.37623,0.92605,0.000297232,0.000297232,0.000297232
34,39.9329,0.65749,0.37568,0.91841,0.9879,0.99834,0.995,0.8267,0.71844,0.36963,0.93443,0.000261864,0.000261864,0.000261864
35,41.0984,0.64991,0.37112,0.91108,0.99658,0.98775,0.995,0.82636,0.70655,0.36881,0.93019,0.000226497,0.000226497,0.000226497
36,42.1531,0.6525,0.36556,0.9238,0.99664,0.9869,0.995,0.82618,0.70383,0.3701,0.92784,0.000191129,0.000191129,0.000191129
37,43.1984,0.65168,0.37141,0.88912,0.99688,0.98685,0.995,0.82223,0.70512,0.37033,0.92529,0.000155761,0.000155761,0.000155761
38,44.2502,0.65801,0.37409,0.9082,0.997,0.98674,0.995,0.8221,0.70421,0.36524,0.92462,0.000120393,0.000120393,0.000120393
39,45.3028,0.65034,0.36803,0.92399,0.997,0.98674,0.995,0.8221,0.70421,0.36524,0.92462,8.50255e-05,8.50255e-05,8.50255e-05
40,46.374,0.62924,0.35502,0.90416,0.99689,0.9867,0.995,0.82313,0.70074,0.36124,0.92382,4.96578e-05,4.96578e-05,4.96578e-05
