epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.53025,1.19589,3.55119,1.01398,0.00498,0.13175,0.00436,0.00246,1.34221,3.55229,1.07819,2.858e-05,2.858e-05,2.858e-05
2,3.46474,1.17028,3.53854,0.9945,0.0083,0.20516,0.00955,0.00635,1.18336,3.48418,1.00435,7.07426e-05,7.07426e-05,7.07426e-05
3,4.45036,0.96277,3.34521,0.9614,0.02208,0.46786,0.10033,0.06241,0.9101,3.37266,0.90356,0.000112056,0.000112056,0.000112056
4,5.42949,0.9311,3.15589,0.92406,0.03582,0.78651,0.26666,0.1541,0.87668,3.28687,0.87672,0.000152521,0.000152521,0.000152521
5,6.40953,0.8694,2.7662,0.88697,0.03319,0.84405,0.4159,0.2456,1.00217,3.23302,0.88643,0.000192138,0.000192138,0.000192138
6,7.38298,0.88118,2.26151,0.89597,0.03572,0.93333,0.50766,0.34324,0.89287,3.1466,0.86651,0.000230905,0.000230905,0.000230905
7,8.35857,0.91877,1.95566,0.92095,0.03555,0.93413,0.5551,0.37351,0.91227,3.08866,0.87352,0.000268823,0.000268823,0.000268823
8,9.31616,0.89489,1.57364,0.91904,0.03578,0.95833,0.58744,0.39057,0.9469,3.09324,0.88832,0.000305893,0.000305893,0.000305893
9,10.2759,0.85738,1.36106,0.90836,0.03647,0.95833,0.59881,0.42716,0.87324,3.06362,0.87239,0.000342114,0.000342114,0.000342114
10,11.2228,0.85867,1.20952,0.90773,0.03529,0.94167,0.61168,0.43886,0.85422,3.05009,0.86355,0.000377486,0.000377486,0.000377486
11,12.1923,0.81578,1.13231,0.90807,0.0344,0.925,0.64924,0.47107,0.87084,3.00834,0.86521,0.000412009,0.000412009,0.000412009
12,13.1276,0.8135,1.01685,0.90382,0.03195,0.86825,0.66458,0.4965,0.84765,2.97854,0.86623,0.000445684,0.000445684,0.000445684
13,14.07,0.79015,0.92722,0.91366,0.03187,0.85238,0.67304,0.50129,0.8336,2.9363,0.86714,0.000478509,0.000478509,0.000478509
14,15.0269,0.77674,0.88673,0.89139,0.03172,0.84405,0.67831,0.48937,0.86214,2.90927,0.87035,0.000510486,0.000510486,0.000510486
15,15.9579,0.81527,0.84597,0.92035,0.93241,0.58889,0.70751,0.49937,0.85902,2.85981,0.87263,0.000541614,0.000541614,0.000541614
16,16.8963,0.79785,0.78748,0.91034,1,0.32694,0.71347,0.49663,0.84393,2.81158,0.87182,0.000571893,0.000571893,0.000571893
17,17.8344,0.77384,0.73018,0.93062,1,0.18984,0.70306,0.49013,0.81875,2.67455,0.87587,0.000601323,0.000601323,0.000601323
18,18.7547,0.78385,0.74485,0.90736,1,0.23964,0.68356,0.51292,0.82214,2.63054,0.87988,0.000629905,0.000629905,0.000629905
19,19.7065,0.76002,0.7289,0.92517,1,0.23462,0.7718,0.58634,0.79538,2.56339,0.87533,0.000657637,0.000657637,0.000657637
20,20.6428,0.77638,0.7184,0.92529,1,0.18409,0.83439,0.65215,0.80015,2.53105,0.87689,0.000684521,0.000684521,0.000684521
21,21.5971,0.73693,0.67471,0.9009,1,0.21006,0.84652,0.67779,0.80083,2.40836,0.89917,0.000710556,0.000710556,0.000710556
22,22.5398,0.77329,0.69808,0.90799,1,0.18392,0.87063,0.69518,0.77812,2.36255,0.89054,0.000735742,0.000735742,0.000735742
23,23.4884,0.7539,0.6709,0.89889,0.9627,0.26575,0.90949,0.71913,0.80633,2.24893,0.90993,0.000760079,0.000760079,0.000760079
24,24.4277,0.77459,0.68309,0.91077,1,0.45161,0.97408,0.78208,0.80815,2.09094,0.91637,0.000783568,0.000783568,0.000783568
25,25.3721,0.76226,0.64558,0.89789,1,0.55877,0.98148,0.79949,0.80941,1.93788,0.91923,0.000806208,0.000806208,0.000806208
26,26.3072,0.71561,0.62995,0.90486,1,0.64626,0.98,0.79117,0.80444,1.82781,0.91991,0.000827998,0.000827998,0.000827998
27,27.2441,0.73807,0.62544,0.89801,0.98675,0.74935,0.97789,0.79827,0.78735,1.72916,0.91402,0.00084894,0.00084894,0.00084894
28,28.1743,0.71059,0.64418,0.91484,0.98849,0.82912,0.97482,0.78079,0.80796,1.70636,0.92357,0.000869033,0.000869033,0.000869033
29,29.1094,0.71999,0.62445,0.89993,0.96196,0.867,0.96947,0.779,0.80633,1.66674,0.92876,0.000888278,0.000888278,0.000888278
30,30.0382,0.73622,0.63393,0.88975,0.95515,0.89924,0.97137,0.77499,0.82453,1.49427,0.93635,0.000906673,0.000906673,0.000906673
31,30.9832,0.75271,0.65122,0.91777,0.96838,0.95385,0.97415,0.79708,0.77924,1.28519,0.91213,0.00092422,0.00092422,0.00092422
32,31.904,0.7057,0.59951,0.89135,0.97496,0.96096,0.98129,0.79357,0.80195,1.13733,0.9157,0.000940918,0.000940918,0.000940918
33,32.8308,0.69875,0.59271,0.90979,0.98354,0.95983,0.98934,0.804,0.80942,1.04867,0.93084,0.000956767,0.000956767,0.000956767
34,33.763,0.6999,0.59024,0.91761,0.88541,0.96908,0.98612,0.8027,0.78541,1.02928,0.92377,0.000962146,0.000962146,0.000962146
35,34.6863,0.71426,0.58635,0.89145,0.88634,0.99031,0.98509,0.78914,0.83105,1.02035,0.94027,0.000947999,0.000947999,0.000947999
36,35.608,0.74421,0.60534,0.91748,0.87979,0.99167,0.97313,0.78564,0.79495,1.03556,0.91834,0.000933851,0.000933851,0.000933851
37,36.5316,0.72893,0.60463,0.9232,0.89375,0.96746,0.97975,0.77994,0.80075,1.01312,0.90749,0.000919704,0.000919704,0.000919704
38,37.4507,0.75024,0.60767,0.91452,0.92529,0.97468,0.98194,0.8012,0.73966,0.91198,0.89836,0.000905557,0.000905557,0.000905557
39,38.373,0.71092,0.58062,0.89943,0.97784,0.97273,0.99484,0.80468,0.79644,0.81968,0.92126,0.00089141,0.00089141,0.00089141
40,39.3118,0.75974,0.60366,0.93126,0.98167,0.97957,0.99468,0.80546,0.79161,0.79097,0.91492,0.000877263,0.000877263,0.000877263
41,40.2415,0.71977,0.59636,0.89538,0.97942,0.96675,0.99484,0.81917,0.75683,0.79494,0.89801,0.000863116,0.000863116,0.000863116
42,41.1667,0.72064,0.59734,0.90761,0.98884,0.9684,0.99459,0.81133,0.75059,0.86749,0.89494,0.000848969,0.000848969,0.000848969
43,42.086,0.74099,0.59854,0.914,0.96673,0.91548,0.98999,0.80048,0.79078,0.97449,0.91841,0.000834822,0.000834822,0.000834822
44,43.0078,0.70789,0.58393,0.91516,0.9668,0.90463,0.99286,0.80001,0.79648,1.01707,0.91954,0.000820675,0.000820675,0.000820675
45,43.9234,0.71367,0.59135,0.89048,0.98294,0.94296,0.99453,0.80973,0.75902,0.91876,0.90448,0.000806528,0.000806528,0.000806528
46,44.8458,0.71648,0.57974,0.91161,0.97845,0.97528,0.995,0.81446,0.74487,0.77162,0.90372,0.00079238,0.00079238,0.00079238
47,45.7649,0.73422,0.57363,0.91362,0.97904,0.98495,0.995,0.80618,0.73823,0.69122,0.90124,0.000778233,0.000778233,0.000778233
48,46.6862,0.73283,0.57668,0.91091,0.98223,0.98673,0.99484,0.80856,0.73721,0.69111,0.9001,0.000764086,0.000764086,0.000764086
49,47.608,0.7124,0.56144,0.90935,0.99522,0.98831,0.99484,0.81662,0.75104,0.70348,0.90725,0.000749939,0.000749939,0.000749939
50,48.5201,0.71228,0.57892,0.90312,0.98775,0.98925,0.99484,0.82903,0.74355,0.67006,0.90826,0.000735792,0.000735792,0.000735792
