epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.94049,1.34939,3.29516,1.15211,0.03879,0.47738,0.04452,0.02713,1.502,3.65202,1.26822,5.716e-05,5.716e-05,5.716e-05
2,4.06284,1.21083,2.70583,1.06631,0.51384,0.83662,0.76559,0.57893,0.93525,2.29492,0.97816,0.000126488,0.000126488,0.000126488
3,5.29269,0.91895,1.14165,0.99973,0.77747,0.77414,0.82099,0.60732,0.93584,1.27514,0.96234,0.000193458,0.000193458,0.000193458
4,6.59849,0.89289,0.96058,0.97345,0.96972,0.92578,0.98652,0.73477,0.93479,0.88021,0.99729,0.00025807,0.00025807,0.00025807
5,7.8691,0.79437,0.72,0.92681,0.95434,0.95629,0.97658,0.73504,0.91225,0.94863,1.00242,0.000320325,0.000320325,0.000320325
6,9.05812,0.78837,0.6554,0.92837,0.90849,0.94741,0.94552,0.73312,0.8319,0.89504,0.96949,0.000380221,0.000380221,0.000380221
7,10.2329,0.80792,0.62329,0.92638,0.77469,0.8881,0.86811,0.68041,0.7904,0.95484,0.93822,0.00043776,0.00043776,0.00043776
8,11.4113,0.79781,0.61677,0.9442,0.98119,0.97693,0.99307,0.79379,0.76615,0.64984,0.9213,0.000492941,0.000492941,0.000492941
9,12.6246,0.75833,0.57191,0.92034,0.99344,0.96457,0.98638,0.79122,0.78231,0.6365,0.93203,0.000545764,0.000545764,0.000545764
10,13.816,0.75204,0.56167,0.94486,0.99355,0.99917,0.995,0.78832,0.7951,0.61094,0.95472,0.000596229,0.000596229,0.000596229
11,14.9542,0.75292,0.5553,0.92292,0.99116,0.99631,0.995,0.79357,0.74634,0.54541,0.92775,0.000644336,0.000644336,0.000644336
12,16.153,0.75344,0.50805,0.92977,0.98711,0.996,0.99484,0.78,0.80105,0.49575,0.95429,0.000690086,0.000690086,0.000690086
13,17.3182,0.76999,0.54759,0.95022,0.99002,0.99138,0.99484,0.80722,0.73528,0.52248,0.91457,0.000733477,0.000733477,0.000733477
14,18.5125,0.82841,0.56145,0.9409,0.92225,0.92393,0.9628,0.78088,0.74753,0.62285,0.91504,0.000774511,0.000774511,0.000774511
15,19.6807,0.82125,0.55877,0.93492,0.83581,0.88351,0.87762,0.70918,0.76553,0.69594,0.92743,0.000813187,0.000813187,0.000813187
16,20.8498,0.78186,0.55004,0.94362,0.88397,0.94319,0.98301,0.77612,0.80999,0.56848,0.95024,0.000849505,0.000849505,0.000849505
17,21.9883,0.7645,0.51451,0.96274,0.96341,0.97721,0.99408,0.80232,0.75612,0.49495,0.92726,0.000883465,0.000883465,0.000883465
18,23.1276,0.78712,0.49184,0.93715,0.99493,1,0.995,0.80672,0.75796,0.43247,0.92248,0.000915067,0.000915067,0.000915067
