epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.09058,1.18349,3.65532,1.03369,0.00419,0.12341,0.0192,0.00638,1.27022,3.58395,1.08103,4.287e-05,4.287e-05,4.287e-05
2,3.01467,1.08662,3.5603,1.00411,0.0044,0.13175,0.02928,0.00732,1.08178,3.56246,1.01561,9.90397e-05,9.90397e-05,9.90397e-05
3,3.9424,0.94872,3.35538,0.97605,0.00574,0.18095,0.06361,0.04439,0.82621,3.49362,0.91886,0.000154078,0.000154078,0.000154078
4,4.83734,0.92868,2.21916,0.95589,0.01142,0.3369,0.1287,0.08848,0.8743,3.32247,0.92721,0.000207984,0.000207984,0.000207984
5,5.71464,0.86935,1.38125,0.94314,0.55091,0.42024,0.43541,0.30928,0.87983,3.13576,0.92673,0.000260758,0.000260758,0.000260758
6,6.58771,0.86234,1.12676,0.93255,1,0.23994,0.52048,0.38781,0.86664,2.96721,0.91644,0.000312401,0.000312401,0.000312401
7,7.46,0.89998,1.10295,0.97703,1,0.36433,0.54861,0.41513,0.82965,2.88819,0.9109,0.000362912,0.000362912,0.000362912
8,8.33035,0.84011,1.00335,0.94765,1,0.15202,0.65568,0.50992,0.81171,2.81374,0.90462,0.000412291,0.000412291,0.000412291
9,9.20781,0.7696,0.85206,0.91621,1,0.185,0.68165,0.49694,0.86117,2.78272,0.92292,0.000460538,0.000460538,0.000460538
10,10.0709,0.79377,0.81786,0.93245,0.9537,0.24893,0.70211,0.53495,0.84091,2.67389,0.91629,0.000507654,0.000507654,0.000507654
11,10.9434,0.75548,0.74413,0.92629,1,0.38448,0.69842,0.54157,0.81384,2.59719,0.92403,0.000553637,0.000553637,0.000553637
12,11.814,0.80566,0.72531,0.91321,1,0.33062,0.72802,0.56993,0.82537,2.5584,0.93777,0.000598489,0.000598489,0.000598489
13,12.6754,0.81638,0.74794,0.94438,1,0.23728,0.73467,0.57412,0.84958,2.60303,0.93593,0.00064221,0.00064221,0.00064221
14,13.5442,0.77872,0.7783,0.91262,1,0.30507,0.73877,0.5944,0.81014,2.52252,0.91521,0.000684798,0.000684798,0.000684798
15,14.4091,0.82667,0.73883,0.94446,0.99031,0.36616,0.83466,0.6591,0.85197,2.31869,0.92902,0.000726255,0.000726255,0.000726255
