epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.46438,1.42569,3.27606,1.02996,0.23086,0.47193,0.38436,0.245,1.43994,2.11914,1.05224,0.00011432,0.00011432,0.00011432
2,7.75137,1.00865,0.97532,0.92228,0.97686,0.98711,0.99114,0.70103,1.05056,0.80989,0.95388,0.000236917,0.000236917,0.000236917
3,10.8959,0.9229,0.6206,0.90779,0.99825,0.99516,0.995,0.74389,0.9248,0.56752,0.91725,0.000353149,0.000353149,0.000353149
4,13.9522,0.91053,0.59194,0.90374,0.99271,0.99363,0.99498,0.76185,0.88866,0.54817,0.91807,0.000463014,0.000463014,0.000463014
5,16.9868,0.86248,0.53085,0.88918,0.95079,0.96018,0.98501,0.76505,0.85684,0.63088,0.90784,0.000566513,0.000566513,0.000566513
6,20.0414,0.88022,0.50968,0.91177,0.99662,0.99799,0.995,0.73811,0.95043,0.53937,0.92647,0.000663645,0.000663645,0.000663645
7,23.0653,0.86823,0.48529,0.89094,0.97812,0.99688,0.99493,0.7556,0.87756,0.52356,0.91639,0.000754412,0.000754412,0.000754412
8,26.0724,0.86399,0.47571,0.89839,0.99469,0.99781,0.995,0.77818,0.8278,0.46306,0.90163,0.000838812,0.000838812,0.000838812
9,29.0997,0.86109,0.46982,0.89328,0.9195,0.99726,0.99286,0.74483,0.92978,0.52361,0.95452,0.000916846,0.000916846,0.000916846
10,32.0922,0.84279,0.46494,0.89311,0.96917,0.96025,0.99156,0.75982,0.86939,0.50343,0.93001,0.000988514,0.000988514,0.000988514
11,35.0976,0.8457,0.45058,0.89158,0.99648,0.97973,0.99386,0.7771,0.82032,0.53582,0.90602,0.00105382,0.00105382,0.00105382
12,38.0829,0.8615,0.45383,0.89364,0.94805,0.9924,0.995,0.78656,0.80855,0.4511,0.90246,0.00103995,0.00103995,0.00103995
13,41.1076,0.8624,0.43786,0.89334,0.93053,0.98993,0.99158,0.78541,0.81997,0.4817,0.9057,0.00100459,0.00100459,0.00100459
14,44.1023,0.87419,0.45338,0.89392,0.97935,0.99012,0.9943,0.7889,0.79108,0.47199,0.89554,0.000969219,0.000969219,0.000969219
15,47.1265,0.85051,0.43894,0.88424,0.92213,0.98498,0.995,0.79394,0.78979,0.46933,0.8929,0.000933851,0.000933851,0.000933851
16,50.1351,0.82215,0.4185,0.9006,0.99547,0.99567,0.995,0.78508,0.81948,0.43231,0.91397,0.000898484,0.000898484,0.000898484
17,53.1017,0.8225,0.40932,0.88179,0.99816,0.99958,0.995,0.79312,0.79011,0.39902,0.89409,0.000863116,0.000863116,0.000863116
18,56.0814,0.80477,0.40143,0.87843,0.99911,0.99975,0.995,0.80236,0.7724,0.38751,0.8871,0.000827748,0.000827748,0.000827748
19,59.0952,0.81462,0.3971,0.88657,0.99884,0.99873,0.995,0.79004,0.80985,0.37044,0.90466,0.00079238,0.00079238,0.00079238
20,62.0569,0.82824,0.39896,0.88298,0.99829,0.99843,0.995,0.77843,0.8391,0.39148,0.91042,0.000757013,0.000757013,0.000757013
21,65.0517,0.81719,0.39742,0.88163,0.99672,0.99545,0.995,0.78713,0.8136,0.39888,0.89943,0.000721645,0.000721645,0.000721645
22,68.0284,0.805,0.39321,0.88343,0.99805,0.99823,0.995,0.79228,0.80197,0.40205,0.89674,0.000686277,0.000686277,0.000686277
23,71.022,0.79872,0.38833,0.87728,0.99768,0.99947,0.995,0.81178,0.76433,0.36243,0.88388,0.000650909,0.000650909,0.000650909
24,74.0463,0.80058,0.38442,0.88959,0.99894,1,0.995,0.80859,0.77298,0.35629,0.88395,0.000615542,0.000615542,0.000615542
25,77.0194,0.79793,0.39062,0.87815,0.99899,1,0.995,0.80622,0.79108,0.35434,0.89613,0.000580174,0.000580174,0.000580174
26,80.0053,0.78228,0.3919,0.88859,0.99918,1,0.995,0.80012,0.82476,0.36313,0.89841,0.000544806,0.000544806,0.000544806
27,83.0229,0.79035,0.387,0.86923,0.99934,1,0.995,0.81333,0.76159,0.34677,0.88284,0.000509438,0.000509438,0.000509438
28,86.025,0.78498,0.3857,0.88882,0.99935,1,0.995,0.81198,0.76286,0.33376,0.88246,0.000474071,0.000474071,0.000474071
29,89.0114,0.80432,0.41163,0.88748,0.99938,1,0.995,0.81576,0.75822,0.32802,0.88525,0.000438703,0.000438703,0.000438703
30,92.0101,0.79472,0.3675,0.87351,0.99893,1,0.995,0.83004,0.74168,0.32597,0.87987,0.000403335,0.000403335,0.000403335
31,94.9599,0.7674,0.35468,0.88513,0.99938,1,0.995,0.82571,0.75377,0.35491,0.87906,0.000367967,0.000367967,0.000367967
32,97.8327,0.76193,0.35531,0.87834,0.9993,1,0.995,0.82149,0.7575,0.32549,0.88853,0.0003326,0.0003326,0.0003326
33,100.672,0.7531,0.33793,0.89007,0.99936,1,0.995,0.81982,0.77204,0.32279,0.88822,0.000297232,0.000297232,0.000297232
34,103.507,0.75989,0.33704,0.88056,0.9993,1,0.995,0.82272,0.75353,0.32058,0.88526,0.000261864,0.000261864,0.000261864
35,106.342,0.74843,0.33218,0.87047,0.99947,1,0.995,0.82525,0.75746,0.31688,0.88096,0.000226497,0.000226497,0.000226497
36,109.184,0.74919,0.32661,0.88255,0.99947,1,0.995,0.82713,0.74526,0.31035,0.87968,0.000191129,0.000191129,0.000191129
37,112.026,0.74358,0.3234,0.88455,0.99933,1,0.995,0.82948,0.74465,0.30807,0.87761,0.000155761,0.000155761,0.000155761
38,114.871,0.75071,0.32277,0.8802,0.99943,1,0.995,0.83269,0.73341,0.30138,0.87718,0.000120393,0.000120393,0.000120393
39,117.752,0.73136,0.31792,0.87663,0.99953,1,0.995,0.83017,0.7343,0.30133,0.87695,8.50255e-05,8.50255e-05,8.50255e-05
40,120.604,0.73428,0.31575,0.88145,0.99957,1,0.995,0.82831,0.73838,0.29866,0.87726,4.96578e-05,4.96578e-05,4.96578e-05
