epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.82482,1.31314,3.25017,1.11377,0.04099,0.50238,0.04629,0.02881,1.51864,3.63159,1.27098,4.287e-05,4.287e-05,4.287e-05
2,4.18311,1.32183,3.29892,1.11016,0.51945,0.31973,0.21434,0.14707,1.2769,2.81749,1.17949,9.50785e-05,9.50785e-05,9.50785e-05
3,5.42305,0.99691,1.82581,1.02898,0.81911,0.79795,0.83579,0.60103,1.01949,1.82572,1.02057,0.000141628,0.000141628,0.000141628
4,6.6838,0.92513,1.00104,0.99491,0.90543,0.90214,0.94284,0.69798,0.96946,1.12977,1.01072,0.000182519,0.000182519,0.000182519
5,7.92097,0.79527,0.70176,0.93232,0.93988,0.90267,0.94585,0.70328,0.97664,0.90247,1.01609,0.000217751,0.000217751,0.000217751
6,9.18825,0.78169,0.64283,0.92545,0.95137,0.92057,0.96172,0.73326,0.85832,0.76078,0.96404,0.000247324,0.000247324,0.000247324
7,10.4048,0.83128,0.67685,0.94664,0.89899,0.93368,0.94099,0.72076,0.87494,0.85848,0.97004,0.000271238,0.000271238,0.000271238
8,11.5835,0.81357,0.63094,0.95245,0.85979,0.97661,0.93976,0.72828,0.82947,0.72105,0.9483,0.000289494,0.000289494,0.000289494
9,12.7691,0.73897,0.55052,0.91097,0.92848,0.92203,0.96468,0.77294,0.77408,0.65939,0.93305,0.000302091,0.000302091,0.000302091
10,13.9925,0.76392,0.54009,0.9365,0.92436,0.91075,0.96202,0.77152,0.76944,0.62587,0.93771,0.000309028,0.000309028,0.000309028
11,15.2365,0.75557,0.56361,0.96213,0.89637,0.94725,0.95346,0.76855,0.73171,0.63889,0.91655,0.000310307,0.000310307,0.000310307
12,16.3809,0.71706,0.50909,0.90938,0.92714,0.97653,0.96068,0.76567,0.73395,0.58225,0.91502,0.000305927,0.000305927,0.000305927
13,17.5144,0.68694,0.48382,0.90487,0.94343,0.96982,0.97421,0.78784,0.71966,0.54749,0.90743,0.000295889,0.000295889,0.000295889
14,18.6772,0.684,0.46954,0.87821,0.97926,0.96654,0.98263,0.79502,0.72673,0.53883,0.90964,0.000280191,0.000280191,0.000280191
15,19.8648,0.70969,0.45469,0.90141,0.98059,0.9747,0.99259,0.80417,0.71472,0.46587,0.9051,0.000258835,0.000258835,0.000258835
16,21.0226,0.70602,0.44537,0.879,0.98951,0.96746,0.99262,0.80231,0.72125,0.45729,0.90206,0.00023182,0.00023182,0.00023182
17,22.1429,0.69465,0.45939,0.91192,0.98788,0.96746,0.99293,0.80712,0.71487,0.4412,0.89889,0.000199145,0.000199145,0.000199145
18,23.3196,0.70708,0.44309,0.90053,0.99361,0.98026,0.99468,0.81529,0.68818,0.41279,0.88963,0.000160813,0.000160813,0.000160813
19,24.5254,0.66466,0.40173,0.89383,0.99082,0.97939,0.99453,0.81544,0.6826,0.40744,0.88678,0.000116821,0.000116821,0.000116821
20,25.7005,0.66295,0.3944,0.90074,0.98906,0.97424,0.99393,0.81287,0.68159,0.40353,0.88554,6.71701e-05,6.71701e-05,6.71701e-05
