epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.9255,1.41975,3.28466,1.07591,0.79773,0.2193,0.14821,0.08197,1.63415,3.5193,1.25148,7.145e-05,7.145e-05,7.145e-05
2,8.53686,1.34529,2.87316,1.07111,0.68696,0.76168,0.83141,0.58895,1.0645,2.09951,0.98712,0.000155245,0.000155245,0.000155245
3,12.4535,0.96487,1.07797,0.93194,0.90851,0.93657,0.99381,0.73003,0.97134,1.94454,0.97539,0.000236917,0.000236917,0.000236917
4,16.1048,0.91787,0.80195,0.92831,0.6647,0.85307,0.67755,0.52518,0.85704,1.97604,0.93284,0.000316468,0.000316468,0.000316468
5,19.5002,0.89525,0.64864,0.91774,0.73082,0.97983,0.75258,0.5827,0.86925,1.8387,0.95007,0.000393897,0.000393897,0.000393897
6,23.1239,0.9159,0.62719,0.94445,0.97021,0.99615,0.99123,0.76327,0.888,0.80536,0.96555,0.000469203,0.000469203,0.000469203
7,26.6641,0.88231,0.55932,0.91194,0.70471,0.96273,0.73591,0.56871,0.86737,1.26939,0.97127,0.000542388,0.000542388,0.000542388
8,30.0454,0.86211,0.53,0.93774,0.98921,0.99385,0.99485,0.76492,0.88697,0.74875,0.96155,0.00061345,0.00061345,0.00061345
9,33.4,0.89503,0.54906,0.93572,0.84835,0.98255,0.85778,0.66327,0.86785,0.8823,0.96981,0.00068239,0.00068239,0.00068239
10,36.6756,0.84765,0.54727,0.91728,0.9923,0.99387,0.9948,0.79051,0.79391,0.5151,0.93303,0.000749209,0.000749209,0.000749209
11,39.9386,0.84634,0.48853,0.90805,0.97051,0.9663,0.9938,0.78662,0.79185,0.56039,0.92591,0.000813905,0.000813905,0.000813905
12,43.2671,0.85141,0.47952,0.91473,0.99189,0.99478,0.99498,0.78877,0.81149,0.51773,0.93844,0.000876479,0.000876479,0.000876479
13,46.5376,0.82825,0.4557,0.90128,0.97865,0.99309,0.99474,0.78785,0.80953,0.48149,0.93418,0.000936931,0.000936931,0.000936931
14,49.7677,0.86065,0.46208,0.9012,0.99462,0.99853,0.9948,0.79801,0.77855,0.42364,0.92357,0.000995261,0.000995261,0.000995261
15,52.996,0.83878,0.44627,0.89849,0.99272,0.99967,0.9948,0.79617,0.78462,0.41551,0.93205,0.00105147,0.00105147,0.00105147
16,56.3344,0.81499,0.43176,0.90134,0.992,0.99926,0.99476,0.75968,0.89634,0.4319,0.9778,0.00110555,0.00110555,0.00110555
17,59.2043,0.83077,0.43236,0.91235,0.99636,0.9985,0.99491,0.77295,0.85225,0.42751,0.95487,0.00114606,0.00114606,0.00114606
18,62.002,0.79656,0.4183,0.90009,0.99639,0.99561,0.99493,0.80603,0.78193,0.40223,0.92166,0.00112837,0.00112837,0.00112837
19,64.8701,0.83311,0.43203,0.90117,0.99663,0.99943,0.99496,0.79324,0.79515,0.41862,0.92507,0.00111069,0.00111069,0.00111069
20,67.7612,0.82826,0.41989,0.9006,0.99636,0.9983,0.99498,0.80509,0.78869,0.39174,0.91672,0.00109301,0.00109301,0.00109301
21,71.0368,0.81736,0.4107,0.9028,0.99837,1,0.995,0.80263,0.78888,0.38267,0.92398,0.00107532,0.00107532,0.00107532
22,74.2512,0.80687,0.40925,0.90127,0.99331,0.99787,0.995,0.80502,0.77415,0.39947,0.92108,0.00105764,0.00105764,0.00105764
23,77.4606,0.80093,0.41019,0.88875,0.99592,0.99609,0.995,0.80597,0.76784,0.39323,0.9166,0.00103995,0.00103995,0.00103995
24,80.6971,0.80638,0.41013,0.91588,0.99472,0.99451,0.99491,0.79423,0.7962,0.39376,0.92544,0.00102227,0.00102227,0.00102227
25,83.9388,0.81021,0.4129,0.90568,0.99613,0.99721,0.995,0.81322,0.76568,0.37015,0.92038,0.00100459,0.00100459,0.00100459
26,87.2928,0.80668,0.40487,0.91287,0.99678,0.99949,0.995,0.81056,0.76729,0.36679,0.91805,0.000986903,0.000986903,0.000986903
27,90.5364,0.82512,0.40775,0.90515,0.99629,1,0.995,0.81137,0.77212,0.3836,0.9225,0.000969219,0.000969219,0.000969219
28,93.8181,0.81175,0.41087,0.91369,0.99901,0.99781,0.995,0.80772,0.77191,0.36221,0.92485,0.000951535,0.000951535,0.000951535
29,97.2397,0.81243,0.40444,0.89787,0.99538,0.99803,0.995,0.81544,0.76281,0.37457,0.92359,0.000933851,0.000933851,0.000933851
30,100.567,0.80391,0.39441,0.88441,0.9877,0.99561,0.99498,0.81021,0.7701,0.3661,0.91884,0.000916168,0.000916168,0.000916168
31,103.822,0.80374,0.39609,0.88089,0.99729,1,0.995,0.81117,0.76512,0.36439,0.91664,0.000898484,0.000898484,0.000898484
32,107.078,0.7831,0.38211,0.90676,0.9989,1,0.995,0.80128,0.79037,0.35596,0.92292,0.0008808,0.0008808,0.0008808
33,110.343,0.8386,0.39036,0.8813,0.99821,1,0.995,0.80193,0.80922,0.36961,0.93358,0.000863116,0.000863116,0.000863116
34,113.64,0.83448,0.39678,0.89875,0.99876,1,0.995,0.80338,0.81621,0.3591,0.93093,0.000845432,0.000845432,0.000845432
35,116.929,0.82087,0.38282,0.89728,0.99921,1,0.995,0.80146,0.82482,0.37002,0.93763,0.000827748,0.000827748,0.000827748
36,120.11,0.83639,0.37918,0.90775,0.99845,1,0.995,0.80422,0.78593,0.34623,0.91912,0.000810064,0.000810064,0.000810064
37,123.353,0.81828,0.38074,0.90147,0.99963,0.99989,0.995,0.81002,0.76032,0.33679,0.90962,0.00079238,0.00079238,0.00079238
38,126.713,0.79506,0.36823,0.9023,0.99834,0.99953,0.995,0.80036,0.81197,0.34446,0.92537,0.000774697,0.000774697,0.000774697
39,129.982,0.854,0.39627,0.92243,0.99796,0.99811,0.995,0.82078,0.76426,0.33754,0.91198,0.000757013,0.000757013,0.000757013
40,133.247,0.79076,0.36142,0.87635,0.99839,0.99731,0.995,0.81268,0.78345,0.33536,0.91768,0.000739329,0.000739329,0.000739329
41,136.557,0.77723,0.36323,0.88697,0.99765,0.99799,0.995,0.81513,0.78955,0.32872,0.9213,0.000721645,0.000721645,0.000721645
42,139.843,0.76382,0.35755,0.87708,0.99858,0.9983,0.995,0.81313,0.76735,0.32791,0.91628,0.000703961,0.000703961,0.000703961
43,143.138,0.77475,0.35483,0.88067,0.99919,0.9965,0.995,0.8121,0.80507,0.32741,0.92966,0.000686277,0.000686277,0.000686277
44,146.342,0.77309,0.35744,0.87468,0.99855,1,0.995,0.82498,0.74862,0.31394,0.91185,0.000668593,0.000668593,0.000668593
45,149.652,0.75647,0.34661,0.88735,0.99927,1,0.995,0.82297,0.7497,0.32226,0.91088,0.000650909,0.000650909,0.000650909
46,153.026,0.75135,0.35046,0.89912,0.99954,1,0.995,0.81481,0.75897,0.32117,0.91297,0.000633226,0.000633226,0.000633226
47,156.377,0.77129,0.35584,0.88119,0.99944,0.99979,0.995,0.81762,0.75485,0.31953,0.91284,0.000615542,0.000615542,0.000615542
48,159.603,0.74925,0.34692,0.88976,0.99956,0.9997,0.995,0.81512,0.74385,0.31161,0.90921,0.000597858,0.000597858,0.000597858
49,162.922,0.78988,0.36079,0.91478,0.99964,0.99997,0.995,0.81791,0.76111,0.31755,0.91547,0.000580174,0.000580174,0.000580174
50,166.263,0.7692,0.35463,0.86725,0.99941,0.99959,0.995,0.82126,0.75447,0.31297,0.91192,0.00056249,0.00056249,0.00056249
51,169.465,0.75953,0.34594,0.88191,0.99954,0.99951,0.995,0.82204,0.7581,0.31497,0.90978,0.000544806,0.000544806,0.000544806
52,172.741,0.77815,0.35194,0.89603,0.99958,0.99965,0.995,0.8215,0.75293,0.30709,0.91046,0.000527122,0.000527122,0.000527122
53,176.059,0.77799,0.34575,0.89765,0.99949,1,0.995,0.82374,0.75793,0.31219,0.91385,0.000509438,0.000509438,0.000509438
54,179.292,0.74377,0.3338,0.89079,0.99933,1,0.995,0.81324,0.78097,0.31782,0.92054,0.000491755,0.000491755,0.000491755
55,182.493,0.76307,0.3435,0.87031,0.99934,1,0.995,0.8204,0.76679,0.31407,0.91458,0.000474071,0.000474071,0.000474071
56,185.745,0.80454,0.35487,0.9182,0.99929,1,0.995,0.82107,0.76242,0.30883,0.91282,0.000456387,0.000456387,0.000456387
57,189.061,0.74555,0.33221,0.87826,0.99916,1,0.995,0.82879,0.74491,0.30198,0.91059,0.000438703,0.000438703,0.000438703
58,192.404,0.74474,0.33426,0.88259,0.99931,1,0.995,0.82493,0.75192,0.29878,0.91093,0.000421019,0.000421019,0.000421019
59,195.682,0.7281,0.32898,0.87311,0.99846,0.99979,0.995,0.81984,0.75436,0.30459,0.91009,0.000403335,0.000403335,0.000403335
60,199.069,0.74545,0.32904,0.89996,0.99745,1,0.995,0.81349,0.78281,0.30721,0.92014,0.000385651,0.000385651,0.000385651
61,202.345,0.73478,0.32617,0.87193,0.99944,1,0.995,0.8237,0.75795,0.29888,0.90952,0.000367967,0.000367967,0.000367967
62,205.561,0.74278,0.32953,0.87318,0.9994,1,0.995,0.82319,0.75025,0.29623,0.90984,0.000350284,0.000350284,0.000350284
63,208.764,0.71548,0.3241,0.86591,0.9993,1,0.995,0.82667,0.75159,0.29624,0.91172,0.0003326,0.0003326,0.0003326
64,212.073,0.70731,0.31676,0.87301,0.99935,1,0.995,0.81952,0.75764,0.29658,0.91408,0.000314916,0.000314916,0.000314916
65,215.374,0.71963,0.32106,0.86641,0.99936,1,0.995,0.82184,0.76464,0.29419,0.91448,0.000297232,0.000297232,0.000297232
66,218.626,0.70273,0.31786,0.86958,0.9994,1,0.995,0.82591,0.76077,0.29505,0.91134,0.000279548,0.000279548,0.000279548
67,221.849,0.74121,0.32438,0.87976,0.99937,1,0.995,0.8264,0.75573,0.29504,0.91117,0.000261864,0.000261864,0.000261864
68,225.15,0.71081,0.31675,0.86592,0.99944,1,0.995,0.82472,0.74651,0.2925,0.91014,0.00024418,0.00024418,0.00024418
69,228.346,0.71076,0.31016,0.86747,0.99919,1,0.995,0.82288,0.75239,0.29735,0.91071,0.000226497,0.000226497,0.000226497
70,231.565,0.70669,0.31216,0.86817,0.99887,1,0.995,0.8173,0.77171,0.29981,0.91458,0.000208813,0.000208813,0.000208813
71,234.715,0.6903,0.29636,0.88374,0.99889,1,0.995,0.82412,0.7586,0.29383,0.91043,0.000191129,0.000191129,0.000191129
72,237.862,0.70706,0.29822,0.89174,0.99945,1,0.995,0.8255,0.74819,0.29043,0.90914,0.000173445,0.000173445,0.000173445
73,240.929,0.70725,0.29217,0.89413,0.99949,1,0.995,0.82455,0.74154,0.28738,0.90849,0.000155761,0.000155761,0.000155761
74,244.013,0.70223,0.29586,0.89182,0.99908,1,0.995,0.8195,0.74824,0.2891,0.91004,0.000138077,0.000138077,0.000138077
75,247.149,0.66434,0.28671,0.87588,0.99815,1,0.995,0.81999,0.74924,0.29154,0.90971,0.000120393,0.000120393,0.000120393
