epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.7093,1.3475,3.29337,1.15473,0.0408,0.50238,0.0488,0.03051,1.53197,3.63661,1.27102,1.429e-05,1.429e-05,1.429e-05
2,3.90144,1.33013,3.27317,1.10216,0.03969,0.49405,0.04485,0.02727,1.51893,3.63539,1.27016,4.24456e-05,4.24456e-05,4.24456e-05
3,5.00425,1.32448,3.32583,1.1464,0.04209,0.49405,0.04717,0.0281,1.49934,3.63885,1.26923,7.00353e-05,7.00353e-05,7.00353e-05
4,6.07813,1.38806,3.34983,1.15371,0.04077,0.46984,0.04536,0.02663,1.49419,3.63108,1.27355,9.70591e-05,9.70591e-05,9.70591e-05
5,7.15733,1.33345,3.27846,1.10911,0.03999,0.44563,0.04513,0.02688,1.49072,3.62181,1.27517,0.000123517,0.000123517,0.000123517
6,8.25611,1.14344,2.3856,1.05364,0.73077,0.74705,0.85506,0.65336,0.93528,1.79002,0.96168,0.000149409,0.000149409,0.000149409
7,9.50001,0.8631,0.95801,0.94529,0.89228,0.8922,0.9519,0.70432,0.96011,1.50835,0.99151,0.000174735,0.000174735,0.000174735
8,10.7482,0.83729,0.81708,0.94892,0.89397,0.93827,0.95508,0.73106,0.84793,1.04378,0.93889,0.000199496,0.000199496,0.000199496
9,11.9945,0.77536,0.70058,0.91964,0.89581,0.95964,0.97142,0.78696,0.75153,1.07277,0.91331,0.00022369,0.00022369,0.00022369
10,13.2114,0.77763,0.67107,0.93193,0.93199,0.98608,0.96641,0.76852,0.79144,0.87967,0.93302,0.000247318,0.000247318,0.000247318
11,14.3988,0.734,0.58918,0.90492,0.97735,0.96882,0.98491,0.79359,0.77639,0.80832,0.93089,0.000270381,0.000270381,0.000270381
12,15.6087,0.72854,0.54206,0.91576,0.9646,0.95955,0.96865,0.7734,0.76626,0.75631,0.92465,0.000292878,0.000292878,0.000292878
13,16.7832,0.74604,0.5833,0.93053,0.97205,0.94405,0.96721,0.77796,0.74018,0.76295,0.91302,0.000314809,0.000314809,0.000314809
14,17.9632,0.76111,0.56316,0.91404,0.93019,0.94061,0.95728,0.75445,0.79693,0.96398,0.95091,0.000336174,0.000336174,0.000336174
15,19.135,0.77369,0.53827,0.92019,0.8157,0.89322,0.92645,0.73636,0.79557,1.00932,0.94931,0.000356973,0.000356973,0.000356973
16,20.3184,0.76341,0.52673,0.93155,0.83534,0.93603,0.94141,0.75108,0.7971,0.79409,0.96008,0.000377206,0.000377206,0.000377206
17,21.4914,0.72351,0.49251,0.94074,0.93968,0.9358,0.97632,0.75475,0.85311,0.71794,0.97564,0.000396873,0.000396873,0.000396873
18,22.6628,0.72724,0.47649,0.91381,0.79811,0.85571,0.9012,0.65159,0.94578,0.97174,1.01786,0.000415975,0.000415975,0.000415975
19,23.8393,0.73634,0.49393,0.93627,0.63262,0.925,0.68915,0.50812,0.8877,1.87305,0.98806,0.00043451,0.00043451,0.00043451
20,25.0179,0.74416,0.48209,0.93086,0.67251,0.93629,0.67807,0.51569,0.85612,2.43449,0.97124,0.00045248,0.00045248,0.00045248
21,26.2053,0.71803,0.45852,0.90545,0.65552,0.96655,0.67145,0.50675,0.8752,2.66931,0.99219,0.000469884,0.000469884,0.000469884
22,27.3923,0.73434,0.46105,0.91453,0.66174,0.96741,0.67337,0.5083,0.86473,3.75322,0.98843,0.000486722,0.000486722,0.000486722
23,28.5517,0.71503,0.45129,0.90927,0.66798,0.93492,0.67093,0.50157,0.87167,4.31458,0.99761,0.000502994,0.000502994,0.000502994
24,29.7091,0.73051,0.45918,0.91393,0.66248,0.93703,0.67725,0.5232,0.81729,2.78511,0.97129,0.0005187,0.0005187,0.0005187
25,30.8735,0.71643,0.44572,0.9071,0.66834,0.99167,0.68598,0.53631,0.79995,1.90601,0.96553,0.00053384,0.00053384,0.00053384
26,32.0484,0.69887,0.43503,0.91416,0.71046,0.92546,0.73965,0.5823,0.78319,1.15278,0.958,0.000548414,0.000548414,0.000548414
27,33.2249,0.70146,0.42465,0.89011,0.84692,0.86182,0.88637,0.71406,0.77023,0.82598,0.94325,0.000562423,0.000562423,0.000562423
28,34.3876,0.67639,0.42593,0.90501,0.95336,0.92037,0.97332,0.77424,0.80366,0.67551,0.95296,0.000575866,0.000575866,0.000575866
29,35.5747,0.67293,0.40033,0.8893,0.96123,0.9358,0.97622,0.76986,0.82616,0.57475,0.95709,0.000588742,0.000588742,0.000588742
30,36.739,0.71447,0.4252,0.89453,0.96398,0.92773,0.97967,0.78173,0.81467,0.5327,0.95435,0.000601053,0.000601053,0.000601053
31,37.9052,0.70826,0.43413,0.90368,0.95835,0.93827,0.97712,0.77013,0.86039,0.53845,0.98586,0.000612798,0.000612798,0.000612798
32,39.0635,0.68516,0.40681,0.89955,0.97642,0.94934,0.98775,0.78562,0.81014,0.4945,0.95718,0.000623977,0.000623977,0.000623977
33,40.3118,0.67177,0.40921,0.90627,0.97003,0.97927,0.99135,0.78923,0.81449,0.46208,0.95436,0.00063459,0.00063459,0.00063459
34,41.5552,0.66686,0.40424,0.9107,0.97629,1,0.99439,0.80832,0.76092,0.43779,0.92173,0.000644638,0.000644638,0.000644638
35,42.7534,0.6961,0.40651,0.8928,0.97981,0.99705,0.99439,0.8064,0.76305,0.4211,0.92611,0.000654119,0.000654119,0.000654119
36,43.9564,0.68418,0.40484,0.91292,0.99155,0.99823,0.995,0.80301,0.75924,0.41575,0.92542,0.000663035,0.000663035,0.000663035
37,45.1834,0.69024,0.4037,0.91128,0.98967,0.99802,0.995,0.79571,0.77106,0.44747,0.93122,0.000671384,0.000671384,0.000671384
38,46.3908,0.69915,0.418,0.91217,0.99363,0.9979,0.995,0.80471,0.7564,0.44684,0.92149,0.000679168,0.000679168,0.000679168
39,47.5674,0.6949,0.40217,0.89807,0.99592,0.99528,0.995,0.80699,0.72452,0.41734,0.91355,0.000686386,0.000686386,0.000686386
40,48.7561,0.70739,0.40751,0.91843,0.99673,0.99504,0.995,0.78587,0.81503,0.41281,0.95804,0.000693038,0.000693038,0.000693038
41,49.9294,0.69176,0.39387,0.9008,0.99493,0.99762,0.995,0.7979,0.79088,0.4007,0.94839,0.000699124,0.000699124,0.000699124
42,51.1338,0.70384,0.39715,0.91155,0.9956,0.99954,0.995,0.82356,0.70841,0.37686,0.90572,0.000704644,0.000704644,0.000704644
43,52.345,0.72265,0.40533,0.9091,0.99751,1,0.995,0.82803,0.72217,0.39549,0.90932,0.000709599,0.000709599,0.000709599
44,53.5522,0.69486,0.39541,0.92102,0.99683,1,0.995,0.81683,0.77284,0.39174,0.93642,0.000713987,0.000713987,0.000713987
45,54.7196,0.69061,0.39097,0.89341,0.99656,1,0.995,0.8124,0.74491,0.38407,0.92456,0.00071781,0.00071781,0.00071781
46,55.9031,0.70234,0.39155,0.9122,0.99324,0.99137,0.99484,0.82254,0.71714,0.38385,0.91735,0.000721066,0.000721066,0.000721066
47,57.0687,0.69992,0.38384,0.90747,0.99289,0.99113,0.99484,0.81834,0.72345,0.38196,0.91718,0.000723757,0.000723757,0.000723757
48,58.2288,0.7183,0.40311,0.91451,0.99596,0.99284,0.995,0.8131,0.75043,0.37095,0.92019,0.000725882,0.000725882,0.000725882
49,59.392,0.69285,0.38929,0.90857,0.98813,1,0.99484,0.82043,0.74856,0.37498,0.92137,0.000727441,0.000727441,0.000727441
50,60.5538,0.6965,0.38972,0.90041,0.98811,1,0.995,0.83015,0.72725,0.36233,0.91243,0.000728434,0.000728434,0.000728434
51,61.7613,0.70817,0.38351,0.90224,0.99616,1,0.995,0.83578,0.7379,0.37181,0.91351,0.000721645,0.000721645,0.000721645
52,62.9347,0.72096,0.40291,0.91421,0.99537,1,0.995,0.81963,0.74049,0.36621,0.90966,0.000707498,0.000707498,0.000707498
53,64.1039,0.73193,0.40764,0.9083,0.997,0.99627,0.995,0.81219,0.79088,0.37501,0.93834,0.000693351,0.000693351,0.000693351
54,65.2597,0.68169,0.37555,0.90535,0.98761,0.99452,0.99484,0.8076,0.78857,0.38733,0.944,0.000679204,0.000679204,0.000679204
55,66.4405,0.68602,0.39576,0.91683,0.98839,0.99167,0.99468,0.8223,0.74394,0.38862,0.91852,0.000665057,0.000665057,0.000665057
56,67.6024,0.70365,0.3935,0.90228,0.98031,1,0.99402,0.82083,0.74162,0.3833,0.91615,0.000650909,0.000650909,0.000650909
57,68.7643,0.67803,0.37015,0.88582,0.98875,0.99776,0.99337,0.82287,0.74691,0.38445,0.91772,0.000636762,0.000636762,0.000636762
58,69.9306,0.68336,0.37069,0.91297,0.99641,1,0.995,0.81914,0.77089,0.37641,0.93676,0.000622615,0.000622615,0.000622615
59,71.0981,0.67993,0.37142,0.91654,0.99488,1,0.995,0.82207,0.75362,0.36031,0.92623,0.000608468,0.000608468,0.000608468
60,72.2582,0.67955,0.36024,0.92019,0.99445,1,0.995,0.82944,0.74139,0.35558,0.91774,0.000594321,0.000594321,0.000594321
61,73.4049,0.64426,0.35138,0.89594,0.99118,1,0.995,0.8153,0.7278,0.35451,0.90872,0.000580174,0.000580174,0.000580174
62,74.5582,0.65968,0.36813,0.89506,0.99093,1,0.995,0.81188,0.72417,0.36238,0.90877,0.000566027,0.000566027,0.000566027
63,75.7189,0.64898,0.36717,0.90477,0.99219,1,0.995,0.82362,0.72744,0.3676,0.91194,0.00055188,0.00055188,0.00055188
64,76.9082,0.65456,0.36228,0.88962,0.99434,0.99837,0.995,0.8194,0.75919,0.36835,0.92766,0.000537733,0.000537733,0.000537733
65,78.062,0.66455,0.35493,0.89129,0.995,0.99859,0.995,0.81638,0.76554,0.35555,0.92613,0.000523586,0.000523586,0.000523586
66,79.2358,0.67668,0.36062,0.89962,0.99602,0.99944,0.995,0.82363,0.74027,0.35176,0.91661,0.000509438,0.000509438,0.000509438
67,80.3974,0.66312,0.36017,0.89393,0.99593,1,0.995,0.81153,0.75505,0.35723,0.92192,0.000495291,0.000495291,0.000495291
68,81.6015,0.68343,0.35737,0.90067,0.99589,1,0.995,0.81631,0.76359,0.36101,0.92596,0.000481144,0.000481144,0.000481144
69,82.7707,0.63424,0.3396,0.87767,0.99622,1,0.995,0.81277,0.76736,0.36049,0.92597,0.000466997,0.000466997,0.000466997
70,83.9282,0.6244,0.34279,0.88273,0.99566,1,0.995,0.81333,0.76404,0.36098,0.92126,0.00045285,0.00045285,0.00045285
71,85.0923,0.65041,0.34943,0.88567,0.99509,1,0.995,0.82643,0.74665,0.34953,0.91319,0.000438703,0.000438703,0.000438703
72,86.2702,0.63529,0.33533,0.88308,0.98817,1,0.995,0.81967,0.72682,0.34752,0.9077,0.000424556,0.000424556,0.000424556
73,87.4407,0.63856,0.3405,0.86751,0.99551,1,0.995,0.82298,0.73496,0.348,0.91028,0.000410409,0.000410409,0.000410409
74,88.6029,0.62444,0.33856,0.87741,0.99651,1,0.995,0.81906,0.75783,0.34662,0.91713,0.000396262,0.000396262,0.000396262
75,89.7632,0.63938,0.33438,0.88133,0.99654,1,0.995,0.81578,0.76344,0.33793,0.92005,0.000382115,0.000382115,0.000382115
76,90.9345,0.66463,0.35632,0.89339,0.997,1,0.995,0.8188,0.75183,0.33581,0.91538,0.000367967,0.000367967,0.000367967
77,92.1277,0.63381,0.34588,0.88349,0.99771,1,0.995,0.821,0.74108,0.33492,0.91054,0.00035382,0.00035382,0.00035382
78,93.2893,0.61268,0.33369,0.88501,0.99769,1,0.995,0.82676,0.74515,0.34019,0.91363,0.000339673,0.000339673,0.000339673
79,94.4511,0.6143,0.33511,0.88032,0.99736,1,0.995,0.82419,0.75563,0.33668,0.91812,0.000325526,0.000325526,0.000325526
80,95.6088,0.6348,0.33841,0.88021,0.9975,1,0.995,0.82285,0.75812,0.33312,0.91842,0.000311379,0.000311379,0.000311379
81,96.7889,0.63392,0.33416,0.88608,0.99733,1,0.995,0.82885,0.74194,0.32405,0.91053,0.000297232,0.000297232,0.000297232
82,97.9407,0.61596,0.32677,0.86413,0.99631,1,0.995,0.83347,0.73101,0.3229,0.90768,0.000283085,0.000283085,0.000283085
