epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.00936,1.06379,1.28277,0.93995,0.99133,0.98576,0.99254,0.76872,0.88072,0.68836,0.92381,0.000470524,0.000470524,0.000470524
2,12.1308,1.06059,0.76478,0.98289,0.96611,0.95323,0.99268,0.75974,0.88867,0.64524,0.92799,0.000923423,0.000923423,0.000923423
3,17.1075,0.97674,0.68732,0.94768,0.98803,0.99744,0.99498,0.76074,0.86058,0.54335,0.9073,0.00135274,0.00135274,0.00135274
4,22.1107,0.95255,0.65581,0.93428,0.99102,0.99781,0.995,0.77765,0.83602,0.58651,0.91414,0.0013229,0.0013229,0.0013229
5,27.0471,0.92943,0.58417,0.9404,0.98993,0.9901,0.99081,0.76903,0.84724,0.48592,0.92584,0.00128753,0.00128753,0.00128753
6,32.0345,0.93385,0.56062,0.95095,0.99674,0.99794,0.995,0.78049,0.81844,0.45007,0.91538,0.00125216,0.00125216,0.00125216
7,37.0696,0.92105,0.52899,0.93884,0.99525,0.99583,0.99498,0.79591,0.80532,0.42318,0.91336,0.00121679,0.00121679,0.00121679
8,42.082,0.86982,0.48251,0.93017,0.99671,0.99833,0.99498,0.79217,0.81023,0.40891,0.9128,0.00118143,0.00118143,0.00118143
9,47.092,0.88216,0.47369,0.92986,0.9963,0.99781,0.99498,0.78984,0.80719,0.40501,0.9104,0.00114606,0.00114606,0.00114606
10,52.0525,0.87586,0.48471,0.9358,0.99219,1,0.995,0.79069,0.81709,0.39677,0.92195,0.00111069,0.00111069,0.00111069
11,57.0052,0.8602,0.45599,0.90839,0.99867,1,0.995,0.79635,0.8046,0.39902,0.90992,0.00107532,0.00107532,0.00107532
12,62.0186,0.85884,0.44634,0.91696,0.99863,0.99895,0.995,0.80338,0.79437,0.38769,0.90923,0.00103995,0.00103995,0.00103995
13,67.0566,0.85084,0.43966,0.91226,0.9984,0.99967,0.995,0.80097,0.79684,0.38936,0.90784,0.00100459,0.00100459,0.00100459
14,71.9655,0.86017,0.43994,0.90571,0.99613,0.9997,0.995,0.80257,0.79455,0.38431,0.90926,0.000969219,0.000969219,0.000969219
15,76.942,0.86332,0.43406,0.92009,0.99747,0.99806,0.995,0.79285,0.82288,0.38484,0.9185,0.000933851,0.000933851,0.000933851
16,81.9072,0.85297,0.43356,0.93213,0.99809,0.99781,0.995,0.80471,0.78434,0.38384,0.91298,0.000898484,0.000898484,0.000898484
17,86.8941,0.83859,0.43786,0.91216,0.99908,0.99803,0.995,0.81718,0.77253,0.36198,0.90392,0.000863116,0.000863116,0.000863116
18,91.8792,0.82298,0.41237,0.90351,0.99925,0.99836,0.995,0.80808,0.78639,0.36751,0.9062,0.000827748,0.000827748,0.000827748
19,96.8386,0.83109,0.41125,0.916,0.99946,0.99934,0.995,0.80678,0.78367,0.36181,0.90782,0.00079238,0.00079238,0.00079238
20,101.785,0.83258,0.41884,0.91667,0.99942,1,0.995,0.80729,0.77657,0.36439,0.90509,0.000757013,0.000757013,0.000757013
21,106.768,0.81534,0.40288,0.90902,0.99932,0.99982,0.995,0.81918,0.76589,0.34692,0.89974,0.000721645,0.000721645,0.000721645
22,111.775,0.83646,0.40624,0.92073,0.99795,0.99963,0.995,0.81598,0.78967,0.36175,0.90848,0.000686277,0.000686277,0.000686277
23,116.777,0.80762,0.39425,0.89528,0.99742,0.99807,0.995,0.81698,0.76636,0.35129,0.90048,0.000650909,0.000650909,0.000650909
24,121.805,0.83305,0.40176,0.91472,0.99807,0.99966,0.995,0.81464,0.77154,0.3405,0.89954,0.000615542,0.000615542,0.000615542
25,126.808,0.80503,0.38172,0.8944,0.99944,0.99805,0.995,0.81984,0.7698,0.34181,0.89821,0.000580174,0.000580174,0.000580174
26,131.9,0.79862,0.37481,0.90999,0.9986,0.99972,0.995,0.82623,0.75946,0.32735,0.89575,0.000544806,0.000544806,0.000544806
27,136.906,0.81038,0.38417,0.90081,0.99877,0.99989,0.995,0.81808,0.77426,0.33715,0.89986,0.000509438,0.000509438,0.000509438
28,141.87,0.80167,0.37409,0.91435,0.99891,0.99973,0.995,0.82505,0.76955,0.33627,0.90142,0.000474071,0.000474071,0.000474071
29,146.842,0.82456,0.39486,0.90292,0.99969,0.99816,0.995,0.82783,0.76307,0.33113,0.90124,0.000438703,0.000438703,0.000438703
30,151.882,0.80245,0.3749,0.8975,0.99955,0.99829,0.995,0.82727,0.75486,0.32219,0.89877,0.000403335,0.000403335,0.000403335
31,156.741,0.775,0.35214,0.89395,0.99811,0.9997,0.995,0.82478,0.75264,0.32535,0.89828,0.000367967,0.000367967,0.000367967
32,161.543,0.76396,0.34905,0.88871,0.99846,0.99968,0.995,0.82655,0.75097,0.32231,0.89727,0.0003326,0.0003326,0.0003326
33,166.384,0.76566,0.34239,0.90226,0.99891,0.99982,0.995,0.82655,0.7543,0.31192,0.89825,0.000297232,0.000297232,0.000297232
34,171.176,0.76123,0.33598,0.89243,0.99949,1,0.995,0.82027,0.76162,0.31599,0.89998,0.000261864,0.000261864,0.000261864
35,176.008,0.76077,0.33519,0.87714,0.99949,1,0.995,0.82319,0.75305,0.31325,0.89539,0.000226497,0.000226497,0.000226497
36,180.844,0.7615,0.33114,0.89365,0.99947,1,0.995,0.82775,0.74861,0.31147,0.89379,0.000191129,0.000191129,0.000191129
37,185.69,0.75481,0.32915,0.89457,0.9994,1,0.995,0.82055,0.75759,0.313,0.89425,0.000155761,0.000155761,0.000155761
