epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.00776,1.06938,3.46561,0.98103,0.01353,0.27937,0.07157,0.05768,0.79078,3.49021,0.89991,0.00017148,0.00017148,0.00017148
2,4.31869,0.91886,3.10225,0.92573,0.03266,0.74563,0.23887,0.15142,0.87689,3.31534,0.87545,0.000339566,0.000339566,0.000339566
3,5.63229,0.92254,2.56703,0.93033,0.03241,0.87659,0.36944,0.26133,0.92528,3.13754,0.88327,0.000489261,0.000489261,0.000489261
4,6.88858,0.89701,2.04749,0.92439,0.03073,0.85397,0.39897,0.28784,0.84644,2.94257,0.89136,0.000620565,0.000620565,0.000620565
5,8.14675,0.90828,1.78401,0.94282,0.87597,0.28175,0.55834,0.41021,0.90433,2.664,0.92078,0.000733477,0.000733477,0.000733477
6,9.40962,0.94785,1.55089,0.95417,0.77118,0.4996,0.70579,0.54227,0.95296,2.36777,0.96089,0.000827998,0.000827998,0.000827998
7,10.6698,0.90112,1.41577,0.93182,0.85629,0.6332,0.80006,0.63617,0.9439,1.9543,0.9635,0.000904128,0.000904128,0.000904128
8,11.9082,0.89105,1.28563,0.95493,0.75912,0.63991,0.80023,0.62556,0.88587,1.7732,0.9435,0.000933851,0.000933851,0.000933851
9,13.1507,0.87422,1.13378,0.93827,0.75912,0.63991,0.80023,0.62556,0.88587,1.7732,0.9435,0.000863116,0.000863116,0.000863116
10,14.4026,0.85255,1.16792,0.95121,0.79394,0.83413,0.89994,0.70669,0.87974,1.52941,0.94697,0.00079238,0.00079238,0.00079238
11,15.6777,0.81164,0.94541,0.92238,0.96381,0.97322,0.98007,0.78052,0.85005,1.01918,0.94235,0.000721645,0.000721645,0.000721645
12,16.896,0.76693,0.85713,0.89904,0.96502,0.96638,0.9887,0.79942,0.77885,0.77124,0.92939,0.000650909,0.000650909,0.000650909
13,18.1198,0.75648,0.8353,0.91591,0.9753,0.98413,0.98664,0.79623,0.78518,0.69636,0.93018,0.000580174,0.000580174,0.000580174
14,19.3316,0.74984,0.80323,0.88883,0.98504,0.98413,0.98544,0.80059,0.76688,0.6628,0.92579,0.000509438,0.000509438,0.000509438
15,20.5563,0.75575,0.77505,0.91423,0.98504,0.98413,0.98544,0.80059,0.76688,0.6628,0.92579,0.000438703,0.000438703,0.000438703
16,21.7731,0.74365,0.77009,0.89911,0.98866,0.98413,0.98474,0.79877,0.73471,0.63831,0.92035,0.000367967,0.000367967,0.000367967
17,22.9851,0.71809,0.72964,0.91277,0.97942,0.98413,0.98527,0.7993,0.73076,0.63042,0.92111,0.000297232,0.000297232,0.000297232
18,24.2013,0.70801,0.7256,0.89819,0.98025,0.98413,0.98647,0.79664,0.72904,0.63406,0.92059,0.000226497,0.000226497,0.000226497
19,25.428,0.71207,0.70072,0.90976,0.98093,0.98321,0.9871,0.79974,0.72949,0.62624,0.92029,0.000155761,0.000155761,0.000155761
20,26.6209,0.69616,0.69164,0.90798,0.98093,0.98321,0.9871,0.79974,0.72949,0.62624,0.92029,8.50255e-05,8.50255e-05,8.50255e-05
