epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.2349,1.12236,2.99773,0.91733,0.90216,0.35491,0.57198,0.38763,1.00962,2.6199,0.86754,0.000470524,0.000470524,0.000470524
2,14.1741,1.11899,1.63221,0.95778,0.96096,0.9364,0.97672,0.69398,0.97602,0.99724,0.90589,0.000899988,0.000899988,0.000899988
3,20.0192,1.0456,1.23081,0.93533,0.93437,0.92288,0.97833,0.7051,0.95477,0.91136,0.92114,0.0012823,0.0012823,0.0012823
4,25.9382,1.00708,1.07334,0.94659,0.97782,0.98567,0.99367,0.76026,0.85553,0.74674,0.92334,0.00121679,0.00121679,0.00121679
5,31.7403,0.95184,0.92973,0.94439,0.97801,0.96898,0.99407,0.76606,0.84453,0.70577,0.92391,0.00114606,0.00114606,0.00114606
6,37.6931,0.94056,0.88377,0.95013,0.99213,0.99718,0.99491,0.77601,0.83473,0.67241,0.91892,0.00107532,0.00107532,0.00107532
7,43.6763,0.94325,0.86996,0.93765,0.9968,0.9968,0.995,0.78053,0.81595,0.6298,0.91345,0.00100459,0.00100459,0.00100459
8,49.5492,0.89483,0.76833,0.92695,0.9976,0.99065,0.99494,0.77231,0.83241,0.7127,0.91439,0.000933851,0.000933851,0.000933851
9,55.3316,0.89915,0.77527,0.92381,0.99789,0.99754,0.995,0.78419,0.81985,0.57978,0.91028,0.000863116,0.000863116,0.000863116
10,61.2947,0.89317,0.74125,0.93368,0.99893,0.99653,0.995,0.78404,0.80494,0.5747,0.907,0.00079238,0.00079238,0.00079238
11,66.9696,0.86617,0.6975,0.91698,0.99915,0.99781,0.995,0.79013,0.80778,0.57891,0.90577,0.000721645,0.000721645,0.000721645
12,72.6821,0.85457,0.66239,0.92238,0.99675,0.99781,0.99498,0.7941,0.8138,0.54651,0.90937,0.000650909,0.000650909,0.000650909
13,78.3868,0.83443,0.63267,0.90165,0.99517,0.9976,0.99496,0.80061,0.7832,0.53187,0.89689,0.000580174,0.000580174,0.000580174
14,84.025,0.82955,0.62317,0.90511,0.99471,0.99768,0.99487,0.79482,0.77721,0.52269,0.89527,0.000509438,0.000509438,0.000509438
15,89.8504,0.81233,0.58933,0.89832,0.99509,0.99855,0.99471,0.79245,0.78942,0.50943,0.90053,0.000438703,0.000438703,0.000438703
16,95.5492,0.83001,0.59596,0.90306,0.99495,0.99861,0.99458,0.79914,0.78377,0.50559,0.89741,0.000367967,0.000367967,0.000367967
17,101.406,0.8085,0.59479,0.89075,0.99519,0.99853,0.99463,0.79713,0.78621,0.49179,0.8995,0.000297232,0.000297232,0.000297232
18,107.133,0.80135,0.56691,0.89507,0.99505,0.99841,0.99476,0.79846,0.76835,0.48233,0.89514,0.000226497,0.000226497,0.000226497
19,112.822,0.80929,0.57007,0.90202,0.99493,0.99838,0.9944,0.79813,0.78678,0.48177,0.89614,0.000155761,0.000155761,0.000155761
20,118.435,0.79459,0.55997,0.88916,0.99474,0.99846,0.99422,0.79566,0.78674,0.48116,0.89429,8.50255e-05,8.50255e-05,8.50255e-05
