epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.17371,1.31045,3.86246,0.99243,0.00023,0.00658,0.00012,6e-05,1.32606,3.68325,0.97854,7.145e-05,7.145e-05,7.145e-05
2,6.87821,1.17099,3.6624,0.96413,0.01092,0.32237,0.16678,0.09852,1.05826,3.55904,0.88189,0.0001533,0.0001533,0.0001533
3,9.50034,1.03782,2.13962,0.91272,0.03526,0.83333,0.61501,0.38633,0.99345,3.16168,0.88094,0.000230905,0.000230905,0.000230905
4,12.1581,0.98651,1.32755,0.91261,0.03306,0.77193,0.70484,0.46966,0.94239,3.11726,0.87269,0.000304266,0.000304266,0.000304266
5,14.7451,0.96673,1.04215,0.90968,0.0295,0.70395,0.63304,0.44363,0.98594,3.02716,0.90928,0.000373383,0.000373383,0.000373383
6,17.3387,0.97606,0.89411,0.94612,0.02353,0.58553,0.42154,0.31577,0.91751,3.19593,0.87973,0.000438256,0.000438256,0.000438256
7,19.9601,0.91469,0.79103,0.90565,0.03775,0.94079,0.90381,0.68423,0.86133,2.73612,0.90752,0.000498885,0.000498885,0.000498885
8,22.5978,0.87861,0.74407,0.91938,0.03546,0.85526,0.70996,0.52375,0.92971,2.95224,0.9126,0.00055527,0.00055527,0.00055527
9,25.165,0.91355,0.76798,0.91221,0.04027,0.98684,0.96556,0.74102,0.87882,2.56408,0.91399,0.000607411,0.000607411,0.000607411
10,27.8379,0.89211,0.74127,0.91657,0.98773,0.94491,0.98275,0.76136,0.86725,2.42715,0.91262,0.000655307,0.000655307,0.000655307
11,30.3948,0.88788,0.67392,0.90158,0.97911,0.87269,0.96318,0.7442,0.87803,2.39361,0.91044,0.00069896,0.00069896,0.00069896
12,32.9442,0.88455,0.65288,0.90521,1,0.47341,0.98461,0.7644,0.8436,2.16901,0.90121,0.000738368,0.000738368,0.000738368
13,35.1728,0.85721,0.61439,0.89647,1,0.74472,0.99489,0.76349,0.8558,1.8476,0.89935,0.000773532,0.000773532,0.000773532
14,37.5538,0.88778,0.60567,0.89417,0.99781,0.83809,0.99482,0.77085,0.84537,1.66122,0.89571,0.000804452,0.000804452,0.000804452
15,39.7914,0.85317,0.58714,0.88854,0.99779,0.8429,0.99454,0.78054,0.81416,1.62911,0.88952,0.000831128,0.000831128,0.000831128
16,42.0393,0.82818,0.57435,0.88923,0.99056,0.97737,0.99448,0.78563,0.80173,1.29918,0.88571,0.00085356,0.00085356,0.00085356
17,44.5869,0.82528,0.56884,0.89493,0.98729,0.98904,0.99493,0.77754,0.80826,1.05624,0.88748,0.000863116,0.000863116,0.000863116
18,47.1461,0.82519,0.55348,0.88566,0.99115,0.99565,0.99496,0.77945,0.81378,1.00405,0.89008,0.000827748,0.000827748,0.000827748
