epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.72991,1.1856,3.54505,1.01623,0.00587,0.14841,0.00471,0.00283,1.20065,3.53261,1.02427,5.716e-05,5.716e-05,5.716e-05
2,3.71114,0.91412,3.33846,0.91728,0.01615,0.37619,0.11991,0.09144,0.83367,3.3843,0.88206,0.000125427,0.000125427,0.000125427
3,4.63566,0.8919,2.91425,0.91787,0.02247,0.58968,0.22986,0.15692,0.98188,3.29876,0.88536,0.000190157,0.000190157,0.000190157
4,5.58021,0.92592,2.57927,0.91873,0.03633,0.89246,0.43086,0.29752,0.80738,3.1531,0.85164,0.00025135,0.00025135,0.00025135
5,6.5065,0.87822,2.2168,0.90558,0.03437,0.89325,0.45422,0.28612,0.86942,3.13626,0.86064,0.000309007,0.000309007,0.000309007
6,7.42312,0.8928,1.75315,0.90861,0.03146,0.83492,0.40985,0.27372,0.88657,3.1206,0.88245,0.000363127,0.000363127,0.000363127
7,8.34021,0.91067,1.58152,0.92595,0.03141,0.82738,0.46954,0.3482,0.84579,3.03349,0.88113,0.00041371,0.00041371,0.00041371
8,9.25571,0.90504,1.33996,0.93718,0.02801,0.80159,0.4679,0.3488,0.83979,2.99871,0.88342,0.000460756,0.000460756,0.000460756
9,10.1622,0.85574,1.1329,0.9243,0.95276,0.15584,0.49325,0.37169,0.83584,2.9701,0.88434,0.000504266,0.000504266,0.000504266
10,11.0777,0.8646,1.07223,0.92862,1,0.07614,0.58157,0.44742,0.83426,2.86664,0.88064,0.000544238,0.000544238,0.000544238
11,11.9817,0.81455,0.98081,0.90814,1,0.10414,0.63734,0.48683,0.83811,2.81964,0.89509,0.000580674,0.000580674,0.000580674
12,12.8844,0.82182,0.92857,0.90587,1,0.16941,0.71468,0.53522,0.85658,2.73817,0.90646,0.000613573,0.000613573,0.000613573
13,13.7751,0.80817,0.86595,0.91743,1,0.22016,0.75729,0.57367,0.81995,2.63832,0.89772,0.000642936,0.000642936,0.000642936
14,14.6686,0.86365,0.88509,0.92335,1,0.3468,0.79331,0.63583,0.83782,2.46734,0.90915,0.000668761,0.000668761,0.000668761
15,15.5563,0.85575,0.84412,0.92666,0.97775,0.45596,0.82164,0.64825,0.85568,2.28906,0.92426,0.00069105,0.00069105,0.00069105
16,16.4547,0.79741,0.83348,0.91974,0.97192,0.54957,0.88536,0.70016,0.8588,2.11701,0.93913,0.000709802,0.000709802,0.000709802
17,17.3443,0.78672,0.76848,0.94787,0.972,0.66055,0.92818,0.71751,0.8313,1.9479,0.93229,0.000725017,0.000725017,0.000725017
18,18.2607,0.79363,0.76363,0.91574,0.96383,0.83248,0.94108,0.74528,0.83143,1.72515,0.9162,0.000736696,0.000736696,0.000736696
19,19.1599,0.80482,0.77875,0.93021,0.98479,0.92796,0.96281,0.77017,0.79614,1.45329,0.90827,0.000744838,0.000744838,0.000744838
20,20.0598,0.80412,0.75557,0.92205,0.97195,0.9489,0.98094,0.77688,0.80458,1.23007,0.91713,0.000749443,0.000749443,0.000749443
21,20.9512,0.80019,0.71867,0.91893,0.97195,0.9489,0.98094,0.77688,0.80458,1.23007,0.91713,0.000721645,0.000721645,0.000721645
22,21.8604,0.78111,0.73578,0.91977,0.95794,0.96746,0.98243,0.78346,0.78535,1.06145,0.91647,0.000686277,0.000686277,0.000686277
23,22.7573,0.7548,0.71112,0.89158,0.98121,0.96746,0.9816,0.79379,0.75108,0.93257,0.89438,0.000650909,0.000650909,0.000650909
24,23.6566,0.75941,0.69933,0.89735,0.97859,0.96558,0.982,0.81423,0.73987,0.84083,0.88624,0.000615542,0.000615542,0.000615542
25,24.56,0.74446,0.69194,0.89783,0.97205,0.97961,0.98223,0.8134,0.73306,0.78648,0.88752,0.000580174,0.000580174,0.000580174
26,25.4486,0.70228,0.65302,0.89721,0.97888,0.9743,0.98182,0.80557,0.73199,0.73736,0.89309,0.000544806,0.000544806,0.000544806
