epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.33529,1.20373,3.53255,1.01671,0.00571,0.17937,0.01553,0.01162,0.77587,3.69421,0.98031,0.00034296,0.00034296,0.00034296
2,5.05459,1.06117,3.23252,1.00234,0.02255,0.67143,0.0578,0.03815,0.89025,3.65159,1.00008,0.000693278,0.000693278,0.000693278
3,6.79231,1.01393,2.55907,0.99151,0.01144,0.34444,0.12751,0.09546,0.92774,3.33442,0.96737,0.00103652,0.00103652,0.00103652
4,8.47881,1.01268,2.12188,0.97722,0.35737,0.38175,0.41799,0.26112,1.01697,2.39747,0.95737,0.00137269,0.00137269,0.00137269
5,10.2071,1.05739,1.89741,0.99604,0.56249,0.74196,0.69056,0.44496,1.11447,1.75403,0.99611,0.00137241,0.00137241,0.00137241
6,11.925,1.1242,1.67085,1.03617,0.64377,0.70968,0.71386,0.51177,1.04131,1.58905,0.97354,0.00135826,0.00135826,0.00135826
7,13.651,1.0962,1.69418,1.01475,0.63384,0.72177,0.73479,0.5367,0.93934,1.48033,0.96718,0.00134412,0.00134412,0.00134412
8,15.3482,1.00001,1.48061,1.02416,0.63384,0.72177,0.73479,0.5367,0.93934,1.48033,0.96718,0.00132997,0.00132997,0.00132997
9,17.076,0.93785,1.23755,0.97365,0.79758,0.86095,0.90319,0.68176,0.90263,1.12102,0.96105,0.00131582,0.00131582,0.00131582
10,18.8051,0.92795,1.32295,1.01613,0.83506,0.8881,0.92136,0.72766,0.85233,1.0019,0.96279,0.00130168,0.00130168,0.00130168
11,20.4941,0.82858,1.1055,0.94484,0.92321,0.84067,0.95563,0.76255,0.82214,0.89632,0.94135,0.00128753,0.00128753,0.00128753
12,22.169,0.87663,1.07628,0.96776,0.92321,0.84067,0.95563,0.76255,0.82214,0.89632,0.94135,0.00127338,0.00127338,0.00127338
13,23.8779,0.85952,1.01949,0.98774,0.97591,0.93532,0.97823,0.7677,0.78837,0.86462,0.92294,0.00125923,0.00125923,0.00125923
14,25.5721,0.83236,0.97199,0.95749,0.98638,0.94694,0.97916,0.7916,0.79135,0.82737,0.9323,0.00124509,0.00124509,0.00124509
15,27.2593,0.84493,0.95461,0.98095,0.94106,0.975,0.99106,0.77401,0.83595,0.77444,0.94208,0.00123094,0.00123094,0.00123094
16,28.9507,0.8319,0.94945,0.9639,0.98073,0.98026,0.99224,0.77768,0.82291,0.73151,0.94957,0.00121679,0.00121679,0.00121679
17,30.6293,0.80405,0.85339,0.97081,0.98073,0.98026,0.99224,0.77768,0.82291,0.73151,0.94957,0.00120265,0.00120265,0.00120265
18,32.3248,0.82672,0.87802,0.97955,0.99727,0.96644,0.99019,0.7942,0.77793,0.67002,0.93524,0.0011885,0.0011885,0.0011885
19,34.0413,0.8259,0.86696,0.97604,0.99388,0.96741,0.99171,0.79089,0.80873,0.69541,0.94471,0.00117435,0.00117435,0.00117435
20,35.7448,0.83107,0.89564,0.96934,0.99007,0.93275,0.98635,0.78281,0.81301,0.68992,0.95334,0.00116021,0.00116021,0.00116021
21,37.4248,0.79309,0.79548,0.96938,0.99007,0.93275,0.98635,0.78281,0.81301,0.68992,0.95334,0.00114606,0.00114606,0.00114606
22,39.1307,0.78613,0.78652,0.93943,0.98011,0.96825,0.98205,0.80694,0.75806,0.65721,0.92964,0.00113191,0.00113191,0.00113191
23,40.8356,0.7845,0.76384,0.9388,0.98833,0.98142,0.98251,0.7961,0.77652,0.65051,0.93256,0.00111776,0.00111776,0.00111776
24,42.536,0.80145,0.7511,0.93783,0.98814,0.97307,0.98091,0.78574,0.76641,0.63342,0.93395,0.00110362,0.00110362,0.00110362
25,44.2528,0.75628,0.74887,0.93853,0.98888,0.96695,0.98137,0.79665,0.73529,0.63476,0.92284,0.00108947,0.00108947,0.00108947
26,45.9249,0.77575,0.73618,0.95464,0.98888,0.96695,0.98137,0.79665,0.73529,0.63476,0.92284,0.00107532,0.00107532,0.00107532
27,47.6259,0.76833,0.70646,0.92727,0.98304,0.97416,0.98244,0.79305,0.73835,0.63224,0.91898,0.00106118,0.00106118,0.00106118
28,49.3516,0.76236,0.72817,0.95466,0.98237,0.9733,0.98257,0.7918,0.75235,0.62872,0.91716,0.00104703,0.00104703,0.00104703
29,51.0547,0.75252,0.68206,0.92619,0.98074,0.97388,0.98703,0.8074,0.74079,0.62335,0.91269,0.00103288,0.00103288,0.00103288
30,52.7584,0.82668,0.74019,0.94736,0.98074,0.97388,0.98703,0.8074,0.74079,0.62335,0.91269,0.00101873,0.00101873,0.00101873
