epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.9455,1.21578,2.27896,1.01676,0.90091,0.8856,0.95026,0.70953,0.93296,1.92296,0.95376,0.0002858,0.0002858,0.0002858
2,9.00347,0.95707,0.83927,0.94451,0.80359,0.95608,0.86472,0.65777,0.90663,1.40743,0.96121,0.00057864,0.00057864,0.00057864
3,12.6362,0.91002,0.66507,0.92935,0.78618,0.97807,0.789,0.6272,0.81328,1.23313,0.92723,0.000864052,0.000864052,0.000864052
4,15.9964,0.89746,0.66407,0.93315,0.99118,0.99342,0.99467,0.7717,0.81117,0.53786,0.94267,0.00114204,0.00114204,0.00114204
5,19.5106,0.922,0.59811,0.93402,0.99905,0.99781,0.995,0.78503,0.83101,0.63183,0.94817,0.00135826,0.00135826,0.00135826
6,23.0826,0.92792,0.5569,0.95986,0.99356,1,0.99498,0.78354,0.81646,0.4761,0.9469,0.00134058,0.00134058,0.00134058
7,26.4658,0.90121,0.506,0.92811,0.99481,0.99965,0.99498,0.78439,0.81143,0.48479,0.93335,0.0013229,0.0013229,0.0013229
8,29.8609,0.86597,0.495,0.92955,0.99217,0.99604,0.99472,0.79249,0.79891,0.46014,0.93187,0.00130521,0.00130521,0.00130521
9,33.1914,0.85781,0.48564,0.92641,0.99498,0.99729,0.99493,0.78665,0.82079,0.43192,0.94608,0.00128753,0.00128753,0.00128753
10,36.4516,0.86272,0.50328,0.93559,0.99595,0.99616,0.99498,0.78886,0.84016,0.45989,0.94445,0.00126985,0.00126985,0.00126985
11,39.9458,0.85686,0.48209,0.9155,0.99817,0.99805,0.995,0.8007,0.78138,0.42365,0.92844,0.00125216,0.00125216,0.00125216
12,43.4604,0.84209,0.45004,0.90946,0.99918,0.99991,0.995,0.7936,0.82589,0.40222,0.94288,0.00123448,0.00123448,0.00123448
13,46.7577,0.85711,0.44823,0.90811,0.99376,0.99965,0.995,0.79719,0.80411,0.40884,0.92977,0.00121679,0.00121679,0.00121679
14,50.3313,0.8645,0.44397,0.91763,0.99894,0.99813,0.995,0.804,0.80437,0.40588,0.93645,0.00119911,0.00119911,0.00119911
15,53.7597,0.84473,0.4352,0.91029,0.99937,0.99799,0.995,0.80743,0.78758,0.37787,0.92496,0.00118143,0.00118143,0.00118143
16,57.194,0.82598,0.42194,0.92046,0.99824,0.99965,0.995,0.80325,0.76974,0.36912,0.9157,0.00116374,0.00116374,0.00116374
17,60.6499,0.82363,0.40791,0.89824,0.99951,1,0.995,0.80434,0.79,0.35523,0.93448,0.00114606,0.00114606,0.00114606
