epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.8974,1.06938,3.46561,0.98103,0.01353,0.27937,0.07157,0.05768,0.79078,3.49021,0.89991,0.00017148,0.00017148,0.00017148
2,4.19605,0.92379,3.09763,0.92605,0.0331,0.77817,0.25138,0.1585,0.8824,3.31128,0.8783,0.000348408,0.000348408,0.000348408
3,5.48962,0.92795,2.54824,0.92749,0.03412,0.91746,0.40673,0.27264,0.99882,3.10151,0.90143,0.000516141,0.000516141,0.000516141
4,6.77466,0.91052,2.01502,0.92692,0.92964,0.10833,0.48185,0.34477,0.92405,2.78719,0.90411,0.000674677,0.000674677,0.000674677
5,8.02679,0.92986,1.73975,0.95007,0.90682,0.32825,0.6398,0.44996,0.97247,2.49327,0.95057,0.000824019,0.000824019,0.000824019
6,9.29253,0.95119,1.53403,0.9558,0.69239,0.55772,0.73595,0.56312,0.97331,2.20072,0.95802,0.000964164,0.000964164,0.000964164
7,10.5708,0.90724,1.36509,0.93566,0.77258,0.63783,0.82021,0.63812,0.95017,1.89353,0.97158,0.00109511,0.00109511,0.00109511
8,11.8452,0.91513,1.25286,0.96469,0.79479,0.77966,0.85078,0.64682,0.93151,1.73977,0.98009,0.00118143,0.00118143,0.00118143
9,13.1163,0.87684,1.10123,0.94421,0.79479,0.77966,0.85078,0.64682,0.93151,1.73977,0.98009,0.00114606,0.00114606,0.00114606
10,14.3871,0.87372,1.15298,0.96563,0.79752,0.85081,0.89383,0.69005,0.94352,1.47895,0.99119,0.00111069,0.00111069,0.00111069
11,15.6462,0.84606,1.02394,0.93368,0.97509,0.90015,0.97634,0.76643,0.8697,1.04431,0.95347,0.00107532,0.00107532,0.00107532
12,16.9214,0.85778,0.97006,0.93103,0.92313,0.95309,0.97661,0.77401,0.84292,0.83895,0.95228,0.00103995,0.00103995,0.00103995
13,18.1941,0.80571,0.88222,0.93843,0.96594,0.96608,0.97934,0.79346,0.80562,0.81173,0.94049,0.00100459,0.00100459,0.00100459
14,19.4652,0.78919,0.8615,0.92383,0.96961,0.98413,0.98055,0.79572,0.76327,0.76736,0.94147,0.000969219,0.000969219,0.000969219
15,20.7091,0.78877,0.81535,0.92167,0.96961,0.98413,0.98055,0.79572,0.76327,0.76736,0.94147,0.000933851,0.000933851,0.000933851
16,21.9967,0.79918,0.84938,0.94138,0.9799,0.97579,0.9815,0.79591,0.77233,0.74843,0.94193,0.000898484,0.000898484,0.000898484
17,23.2481,0.80326,0.84233,0.95158,0.93127,0.98112,0.97626,0.79165,0.77158,0.9391,0.9453,0.000863116,0.000863116,0.000863116
18,24.4978,0.78716,0.81237,0.93801,0.92441,0.98413,0.97522,0.80267,0.76494,0.87257,0.94797,0.000827748,0.000827748,0.000827748
19,25.7729,0.78088,0.79478,0.94618,0.96667,0.98413,0.99045,0.80146,0.76741,0.76587,0.94486,0.00079238,0.00079238,0.00079238
20,27.0521,0.78335,0.81387,0.96244,0.96667,0.98413,0.99045,0.80146,0.76741,0.76587,0.94486,0.000757013,0.000757013,0.000757013
21,28.3484,0.76104,0.7391,0.91523,0.97985,0.97579,0.99324,0.80175,0.76029,0.64846,0.93141,0.000721645,0.000721645,0.000721645
22,29.6365,0.77052,0.71533,0.89908,0.96983,0.98379,0.99176,0.80896,0.74585,0.62499,0.92071,0.000686277,0.000686277,0.000686277
23,30.9001,0.75854,0.7251,0.90736,0.97076,0.99837,0.99221,0.79868,0.75331,0.62345,0.92636,0.000650909,0.000650909,0.000650909
24,32.1722,0.77229,0.71765,0.90898,0.97943,0.99476,0.99427,0.81114,0.74012,0.57607,0.9186,0.000615542,0.000615542,0.000615542
25,33.4205,0.74795,0.71056,0.91726,0.97943,0.99476,0.99427,0.81114,0.74012,0.57607,0.9186,0.000580174,0.000580174,0.000580174
26,34.6867,0.7283,0.67405,0.90433,0.98729,0.98946,0.99443,0.82139,0.74355,0.58774,0.91341,0.000544806,0.000544806,0.000544806
27,35.9655,0.70578,0.66863,0.89437,0.98715,0.99375,0.99484,0.81836,0.72971,0.59822,0.91408,0.000509438,0.000509438,0.000509438
28,37.2466,0.73481,0.68303,0.92414,0.98719,0.99435,0.99484,0.82269,0.72293,0.59706,0.91577,0.000474071,0.000474071,0.000474071
29,38.5062,0.73458,0.68067,0.93041,0.98819,0.99126,0.99484,0.83119,0.70159,0.5846,0.90929,0.000438703,0.000438703,0.000438703
30,39.7728,0.73666,0.67212,0.90875,0.98793,0.99158,0.99484,0.83412,0.69748,0.57664,0.90759,0.000403335,0.000403335,0.000403335
31,41.0299,0.70051,0.62652,0.90291,0.98793,0.99158,0.99484,0.83412,0.69748,0.57664,0.90759,0.000367967,0.000367967,0.000367967
32,42.2787,0.68871,0.62147,0.89459,0.98791,0.99145,0.99443,0.82879,0.70156,0.56516,0.90847,0.0003326,0.0003326,0.0003326
33,43.4967,0.68951,0.62688,0.89953,0.98784,0.9913,0.99402,0.82078,0.70934,0.56611,0.91187,0.000297232,0.000297232,0.000297232
34,44.7004,0.66858,0.60537,0.88424,0.9832,0.98413,0.98566,0.81745,0.70165,0.5606,0.90955,0.000261864,0.000261864,0.000261864
35,45.9071,0.68057,0.59451,0.8918,0.98588,0.98135,0.983,0.82216,0.69588,0.55653,0.90583,0.000226497,0.000226497,0.000226497
36,47.0997,0.66484,0.594,0.88386,0.98588,0.98135,0.983,0.82216,0.69588,0.55653,0.90583,0.000191129,0.000191129,0.000191129
37,48.2823,0.67184,0.58252,0.86434,0.98706,0.98133,0.98334,0.81894,0.69663,0.54811,0.90544,0.000155761,0.000155761,0.000155761
38,49.4746,0.67169,0.59823,0.8971,0.98714,0.97973,0.98344,0.81977,0.70242,0.54105,0.90611,0.000120393,0.000120393,0.000120393
39,50.6937,0.67176,0.58874,0.89685,0.98638,0.97973,0.98406,0.81809,0.70228,0.53299,0.90563,8.50255e-05,8.50255e-05,8.50255e-05
40,51.9299,0.65022,0.56515,0.86736,0.98637,0.98122,0.98506,0.81842,0.70215,0.53142,0.90558,4.96578e-05,4.96578e-05,4.96578e-05
